dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,date,hour
2021-12-13 15:00:00,15.8,15.16,1019,66,9.47,0.87,75,10000,3.02,154,5.3,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2021-12-13,15
2021-12-13 16:00:00,16.03,15.39,1019,65,9.46,0.35,70,10000,2.53,152,4.97,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2021-12-13,16
2021-12-13 17:00:00,15.96,15.39,1019,68,10.07,0.0,68,10000,2.04,137,4.44,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2021-12-13,17
2021-12-13 18:00:00,15.83,15.3,1020,70,10.37,0.0,68,10000,1.92,115,4.11,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2021-12-13,18
2021-12-13 19:00:00,15.79,15.3,1020,72,10.76,0.0,95,10000,2.51,118,5.89,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2021-12-13,19
2021-12-13 20:00:00,15.44,15.0,1021,75,11.36,0.0,99,10000,3.36,126,7.41,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2021-12-13,20
2021-12-13 21:00:00,14.15,13.68,1021,79,10.75,0.0,73,10000,3.96,121,8.55,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2021-12-13,21
2021-12-13 22:00:00,13.48,13.02,1021,82,10.78,0.0,72,10000,3.68,121,8.74,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2021-12-13,22
2021-12-13 23:00:00,12.92,12.51,1021,86,10.97,0.0,76,10000,3.51,114,8.54,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2021-12-13,23
2021-12-14 00:00:00,12.57,12.21,1022,89,11.15,0.0,79,10000,3.2,106,7.8,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2021-12-14,0
2021-12-14 01:00:00,12.32,11.98,1021,91,11.22,0.0,92,10000,3.28,99,7.41,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2021-12-14,1
2021-12-14 02:00:00,12.18,11.86,1021,92,11.14,0.0,88,10000,3.59,96,7.53,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2021-12-14,2
2021-12-14 03:00:00,12.17,11.82,1021,91,10.96,0.0,89,10000,3.61,95,7.36,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2021-12-14,3
2021-12-14 04:00:00,12.14,11.76,1021,90,10.75,0.0,91,10000,3.5,95,7.24,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2021-12-14,4
2021-12-14 05:00:00,11.89,11.46,1021,89,10.43,0.0,93,10000,3.51,96,8.06,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2021-12-14,5
2021-12-14 06:00:00,11.47,11.0,1022,89,9.91,0.0,94,10000,3.81,98,9.8,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2021-12-14,6
2021-12-14 07:00:00,11.35,10.81,1022,87,9.52,0.0,99,10000,4.26,100,10.28,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2021-12-14,7
2021-12-14 08:00:00,10.88,10.32,1022,88,9.24,0.0,99,10000,4.06,87,8.74,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2021-12-14,8
