dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2022-12-24 15:00:00,17.48,17.09,1016,69,11.74,0.87,40,10000,5.92,181,8.82,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.0,,2022-12-24,15
2022-12-24 16:00:00,17.28,16.92,1016,71,11.98,0.37,49,10000,6.11,184,9.77,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.0,,2022-12-24,16
2022-12-24 17:00:00,16.84,16.49,1016,73,11.98,0.0,59,10000,6.31,188,10.45,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.0,,2022-12-24,17
2022-12-24 18:00:00,16.28,15.95,1017,76,12.05,0.0,66,10000,6.71,193,11.48,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-12-24,18
2022-12-24 19:00:00,15.86,15.54,1018,78,12.03,0.0,87,10000,6.45,188,11.85,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-12-24,19
2022-12-24 20:00:00,15.61,15.37,1018,82,12.78,0.0,99,10000,6.85,190,12.28,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.03,,2022-12-24,20
2022-12-24 21:00:00,15.84,15.54,1017,79,12.57,0.0,100,10000,7.01,189,12.43,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-12-24,21
2022-12-24 22:00:00,15.85,15.53,1017,78,12.38,0.0,93,10000,7.03,188,12.69,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-12-24,22
2022-12-24 23:00:00,15.61,15.37,1016,82,12.75,0.0,76,10000,7.31,191,13.2,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.06,,2022-12-24,23
2022-12-25 00:00:00,15.32,15.21,1016,88,13.54,0.0,65,10000,8.19,196,13.66,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.39,{'1h': 0.25},2022-12-25,0
2022-12-25 01:00:00,15.2,15.1,1016,89,13.63,0.0,88,10000,8.14,197,13.77,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.87,{'1h': 0.48},2022-12-25,1
2022-12-25 02:00:00,15.16,15.06,1015,89,13.65,0.0,94,10000,7.85,199,13.82,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.91,{'1h': 0.45},2022-12-25,2
2022-12-25 03:00:00,15.1,15.02,1015,90,13.71,0.0,96,10000,7.58,204,13.38,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.96,{'1h': 0.42},2022-12-25,3
2022-12-25 04:00:00,15.02,14.93,1015,90,13.66,0.0,97,10000,6.44,214,12.27,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.96,{'1h': 0.64},2022-12-25,4
2022-12-25 05:00:00,14.95,14.85,1015,90,13.54,0.0,97,7943,5.41,207,11.02,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.96,{'1h': 0.74},2022-12-25,5
2022-12-25 06:00:00,14.93,14.78,1015,88,13.26,0.0,98,10000,5.66,200,10.52,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.99,{'1h': 0.74},2022-12-25,6
2022-12-25 07:00:00,14.92,14.71,1015,86,12.86,0.0,100,10000,5.35,201,9.93,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.99,{'1h': 0.42},2022-12-25,7
2022-12-25 08:00:00,14.51,14.29,1015,87,12.7,0.0,100,10000,4.43,199,9.05,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.99,{'1h': 0.32},2022-12-25,8
2022-12-25 09:00:00,14.68,14.5,1015,88,12.97,0.04,100,10000,3.62,194,7.81,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.99,{'1h': 0.22},2022-12-25,9
2022-12-25 10:00:00,15.25,15.05,1016,85,13.09,0.2,100,10000,4.96,199,9.39,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.99,{'1h': 0.35},2022-12-25,10
2022-12-25 11:00:00,15.67,15.46,1017,83,12.96,0.37,100,10000,5.23,211,9.38,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.99,{'1h': 0.53},2022-12-25,11
2022-12-25 12:00:00,15.53,15.28,1017,82,12.84,0.49,100,10000,5.2,225,8.94,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.99,{'1h': 0.43},2022-12-25,12
2022-12-25 13:00:00,15.22,14.96,1016,83,12.65,0.42,100,10000,4.09,232,6.97,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.92,{'1h': 0.17},2022-12-25,13
2022-12-25 14:00:00,15.09,14.85,1015,84,12.66,0.33,100,10000,3.04,211,6.12,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.72,,2022-12-25,14
2022-12-25 15:00:00,15.37,15.16,1015,84,13.01,0.2,100,10000,3.92,191,8.83,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.99,{'1h': 0.25},2022-12-25,15
2022-12-25 16:00:00,14.78,14.64,1015,89,13.25,0.05,100,10000,5.11,211,9.99,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.99,{'1h': 0.5},2022-12-25,16
2022-12-25 17:00:00,14.64,14.46,1015,88,12.96,0.0,100,10000,3.35,206,8.55,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",1.0,{'1h': 0.58},2022-12-25,17
