dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,date,hour
2022-11-27 15:00:00,16.18,15.89,1019,78,12.34,0.29,75,10000,3.22,226,5.73,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.32,2022-11-27,15
2022-11-27 16:00:00,16.17,15.93,1020,80,12.72,0.39,80,10000,3.56,229,7.82,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.59,2022-11-27,16
2022-11-27 17:00:00,16.16,16.0,1021,83,13.27,0.0,85,10000,3.67,293,8.63,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.81,2022-11-27,17
2022-11-27 18:00:00,15.87,15.71,1021,84,13.17,0.0,89,10000,5.49,328,9.87,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.85,2022-11-27,18
2022-11-27 19:00:00,15.13,14.94,1023,86,12.81,0.0,23,10000,6.52,337,11.02,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.26,2022-11-27,19
2022-11-27 20:00:00,14.86,14.57,1025,83,12.35,0.0,42,10000,6.99,344,11.33,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.07,2022-11-27,20
2022-11-27 21:00:00,14.31,13.78,1025,76,10.5,0.0,34,10000,7.28,345,11.3,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.03,2022-11-27,21
2022-11-27 22:00:00,13.63,12.8,1026,67,7.89,0.0,26,10000,5.84,347,11.05,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.02,2022-11-27,22
2022-11-27 23:00:00,12.96,12.11,1026,69,7.62,0.0,21,10000,5.11,352,10.59,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.01,2022-11-27,23
2022-11-28 00:00:00,12.78,11.99,1026,72,8.01,0.0,19,10000,4.32,353,10.32,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.0,2022-11-28,0
2022-11-28 01:00:00,12.7,11.88,1026,71,7.93,0.0,84,10000,4.24,349,9.63,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,2022-11-28,1
2022-11-28 02:00:00,12.63,11.7,1027,67,6.79,0.0,92,10000,4.03,349,9.43,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,2022-11-28,2
2022-11-28 03:00:00,12.39,11.36,1026,64,5.92,0.0,95,10000,3.53,349,8.98,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,2022-11-28,3
2022-11-28 04:00:00,12.07,11.0,1026,64,5.75,0.0,93,10000,3.25,346,8.84,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,2022-11-28,4
2022-11-28 05:00:00,11.79,10.72,1026,65,5.74,0.0,81,10000,3.26,348,8.91,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,2022-11-28,5
2022-11-28 06:00:00,11.63,10.55,1026,65,5.55,0.0,84,10000,2.83,347,8.17,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,2022-11-28,6
2022-11-28 07:00:00,11.52,10.45,1027,66,5.53,0.0,100,10000,2.76,342,8.16,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,2022-11-28,7
2022-11-28 08:00:00,11.43,10.35,1028,66,5.6,0.0,88,10000,2.59,345,8.15,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,2022-11-28,8
2022-11-28 09:00:00,12.58,11.54,1029,63,5.89,0.29,86,10000,2.66,349,7.84,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,2022-11-28,9
