dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,date,hour
2022-06-10 15:00:00,27.51,28.0,1015,51,16.48,7.11,0,10000,7.82,328,9.31,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,2022-06-10,15
2022-06-10 16:00:00,27.45,27.79,1015,49,15.79,4.65,0,10000,8.15,333,11.15,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,2022-06-10,16
2022-06-10 17:00:00,26.86,27.23,1015,49,15.25,2.5,0,10000,9.01,342,12.87,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.01,2022-06-10,17
2022-06-10 18:00:00,25.94,25.87,1016,49,14.41,1.01,1,10000,8.75,349,14.06,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.02,2022-06-10,18
2022-06-10 19:00:00,24.01,23.88,1016,54,14.14,0.26,0,10000,7.59,352,14.32,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.18,2022-06-10,19
2022-06-10 20:00:00,21.29,21.09,1016,62,13.82,0.0,0,10000,6.4,350,14.67,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.18,2022-06-10,20
2022-06-10 21:00:00,20.33,20.14,1017,66,14.04,0.0,0,10000,5.63,354,14.06,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.14,2022-06-10,21
2022-06-10 22:00:00,19.94,19.77,1017,68,14.1,0.0,0,10000,5.01,358,13.16,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.15,2022-06-10,22
2022-06-10 23:00:00,19.51,19.37,1017,71,14.3,0.0,0,10000,4.89,351,12.51,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.1,2022-06-10,23
2022-06-11 00:00:00,19.47,19.33,1016,71,14.25,0.0,2,10000,4.37,353,11.37,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.1,2022-06-11,0
