dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,date,hour
2021-12-10 15:00:00,15.43,15.09,1026,79,11.81,0.52,75,10000,5.65,322,9.37,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2021-12-10,15
2021-12-10 16:00:00,15.53,15.18,1026,78,11.71,0.2,80,10000,5.23,321,9.89,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2021-12-10,16
2021-12-10 17:00:00,15.3,15.0,1026,81,12.06,0.0,85,10000,5.15,322,10.29,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2021-12-10,17
2021-12-10 18:00:00,14.99,14.74,1026,84,12.31,0.0,89,10000,4.82,326,10.59,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2021-12-10,18
2021-12-10 19:00:00,14.75,14.53,1026,86,12.43,0.0,41,10000,4.86,332,10.67,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0,2021-12-10,19
2021-12-10 20:00:00,14.23,14.08,1027,91,13.08,0.0,17,10000,4.44,335,9.96,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2021-12-10,20
2021-12-10 21:00:00,14.17,14.02,1027,91,12.99,0.0,19,10000,4.29,339,9.87,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2021-12-10,21
2021-12-10 22:00:00,13.99,13.79,1027,90,12.64,0.0,23,10000,4.02,344,10.18,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2021-12-10,22
2021-12-10 23:00:00,13.7,13.5,1027,91,12.44,0.0,21,10000,3.89,341,10.42,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2021-12-10,23
2021-12-11 00:00:00,13.52,13.28,1027,90,12.21,0.0,21,10000,3.9,341,10.81,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2021-12-11,0
2021-12-11 01:00:00,13.38,13.07,1026,88,11.76,0.0,4,10000,4.35,337,11.47,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2021-12-11,1
2021-12-11 02:00:00,13.08,12.77,1026,89,11.53,0.0,3,10000,4.53,342,11.61,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2021-12-11,2
2021-12-11 03:00:00,12.77,12.4,1026,88,11.22,0.0,4,10000,4.13,345,11.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2021-12-11,3
2021-12-11 04:00:00,12.62,12.16,1025,85,10.47,0.0,6,10000,4.01,342,11.65,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2021-12-11,4
2021-12-11 05:00:00,12.57,12.1,1025,85,10.37,0.0,10,10000,4.57,341,12.31,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2021-12-11,5
2021-12-11 06:00:00,12.56,12.12,1025,86,10.62,0.0,9,10000,4.49,348,12.65,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2021-12-11,6
2021-12-11 07:00:00,12.62,12.16,1026,85,10.48,0.0,11,10000,4.35,354,12.68,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2021-12-11,7
2021-12-11 08:00:00,12.64,12.18,1026,85,10.37,0.0,10,10000,4.12,355,12.5,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2021-12-11,8
2021-12-11 09:00:00,13.74,13.23,1026,79,10.41,0.27,24,10000,4.71,356,12.38,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2021-12-11,9
2021-12-11 10:00:00,15.16,14.61,1027,72,10.52,0.8,20,10000,4.86,1,11.36,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2021-12-11,10
2021-12-11 11:00:00,16.48,15.93,1027,67,10.53,1.45,17,10000,5.38,2,9.5,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2021-12-11,11
2021-12-11 12:00:00,17.43,16.87,1026,63,10.47,1.94,15,10000,5.61,359,8.43,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2021-12-11,12
2021-12-11 13:00:00,17.94,17.38,1025,61,10.47,1.98,43,10000,5.98,357,8.39,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2021-12-11,13
2021-12-11 14:00:00,17.93,17.37,1024,61,10.55,1.57,36,10000,6.08,355,8.31,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2021-12-11,14
2021-12-11 15:00:00,17.37,16.83,1024,64,10.64,0.95,49,10000,6.42,356,8.96,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2021-12-11,15
2021-12-11 16:00:00,16.57,16.06,1024,68,10.95,0.38,62,10000,5.53,354,9.7,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2021-12-11,16
2021-12-11 17:00:00,15.29,14.83,1025,75,11.18,0.0,69,10000,4.53,354,9.69,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2021-12-11,17
2021-12-11 18:00:00,14.41,13.97,1025,79,11.1,0.0,67,10000,3.53,358,9.39,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2021-12-11,18
2021-12-11 19:00:00,13.86,13.44,1025,82,11.06,0.0,59,10000,3.27,357,9.49,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2021-12-11,19
2021-12-11 20:00:00,13.48,13.08,1025,84,11.01,0.0,62,10000,3.09,359,9.27,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2021-12-11,20
2021-12-11 21:00:00,13.25,12.82,1025,84,10.76,0.0,71,10000,2.9,3,8.55,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2021-12-11,21
2021-12-11 22:00:00,12.97,12.49,1025,83,10.43,0.0,76,10000,2.35,12,6.59,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2021-12-11,22
2021-12-11 23:00:00,12.58,12.09,1025,84,10.25,0.0,77,10000,2.04,20,4.61,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2021-12-11,23
2021-12-12 00:00:00,12.29,11.79,1025,85,10.04,0.0,70,10000,2.09,21,3.48,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2021-12-12,0
2021-12-12 01:00:00,12.12,11.58,1024,84,9.78,0.0,56,10000,2.06,30,2.92,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2021-12-12,1
2021-12-12 02:00:00,11.98,11.43,1024,84,9.56,0.0,43,10000,2.11,33,2.7,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0,2021-12-12,2
2021-12-12 03:00:00,11.85,11.28,1024,84,9.44,0.0,34,10000,2.07,33,2.56,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0,2021-12-12,3
2021-12-12 04:00:00,11.74,11.16,1024,84,9.39,0.0,29,10000,2.1,40,2.62,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0,2021-12-12,4
2021-12-12 05:00:00,11.61,11.05,1024,85,9.44,0.0,26,10000,2.17,49,2.76,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0,2021-12-12,5
2021-12-12 06:00:00,11.42,10.86,1023,86,9.5,0.0,24,10000,2.37,48,3.29,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2021-12-12,6
2021-12-12 07:00:00,11.21,10.66,1024,87,9.38,0.0,13,10000,2.47,51,3.43,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2021-12-12,7
2021-12-12 08:00:00,11.02,10.45,1024,87,9.24,0.0,12,10000,2.58,47,3.84,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2021-12-12,8
2021-12-12 09:00:00,11.84,11.22,1025,82,9.21,0.25,12,10000,2.37,53,4.08,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2021-12-12,9
2021-12-12 10:00:00,13.33,12.68,1025,75,9.18,0.76,11,10000,2.56,60,4.05,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2021-12-12,10
2021-12-12 11:00:00,14.82,14.13,1025,68,9.18,1.38,9,10000,2.36,64,3.59,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2021-12-12,11
2021-12-12 12:00:00,15.99,15.29,1024,63,9.17,1.84,8,10000,2.39,66,3.18,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2021-12-12,12
2021-12-12 13:00:00,16.99,16.29,1023,59,9.11,1.91,1,10000,2.1,63,2.67,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2021-12-12,13
2021-12-12 14:00:00,17.68,16.97,1022,56,9.06,1.52,3,10000,1.59,62,1.97,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2021-12-12,14
