dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2022-12-06 15:00:00,15.94,15.52,1017,74,11.32,0.84,40,10000,1.47,285,1.96,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.32,{'1h': 0.11},2022-12-06,15
2022-12-06 16:00:00,15.66,15.24,1017,75,11.25,0.34,52,10000,1.38,316,2.73,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.16,,2022-12-06,16
2022-12-06 17:00:00,15.17,14.75,1016,77,11.17,0.0,64,10000,0.99,345,2.25,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.04,,2022-12-06,17
2022-12-06 18:00:00,14.38,13.96,1016,80,10.98,0.0,76,10000,0.71,11,1.07,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.04,,2022-12-06,18
2022-12-06 19:00:00,13.67,13.26,1016,83,10.84,0.0,88,10000,0.57,28,0.92,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-12-06,19
2022-12-06 20:00:00,12.71,12.28,1016,86,10.72,0.0,81,10000,0.54,71,1.02,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-12-06,20
2022-12-06 21:00:00,12.45,12.02,1016,87,10.68,0.0,83,10000,1.07,99,1.29,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-12-06,21
2022-12-06 22:00:00,12.26,11.87,1016,89,10.69,0.0,72,10000,1.59,111,1.73,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-12-06,22
2022-12-06 23:00:00,12.18,11.75,1015,88,10.57,0.0,77,10000,1.59,126,1.74,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-12-06,23
2022-12-07 00:00:00,11.88,11.45,1015,89,10.31,0.0,75,10000,1.7,109,1.88,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-12-07,0
2022-12-07 01:00:00,11.57,11.11,1015,89,10.04,0.0,7,10000,1.89,97,2.13,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-12-07,1
2022-12-07 02:00:00,11.33,10.84,1014,89,9.9,0.0,7,10000,2.12,91,2.67,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-12-07,2
2022-12-07 03:00:00,11.02,10.55,1014,91,9.84,0.0,20,10000,2.51,94,4.22,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.0,,2022-12-07,3
2022-12-07 04:00:00,10.84,10.38,1013,92,9.82,0.0,40,10000,3.02,97,6.09,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.0,,2022-12-07,4
2022-12-07 05:00:00,10.66,10.18,1013,92,9.68,0.0,52,10000,3.12,90,6.12,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-12-07,5
2022-12-07 06:00:00,10.4,9.9,1012,92,9.46,0.0,59,10000,3.61,96,7.45,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-12-07,6
2022-12-07 07:00:00,10.26,9.77,1012,93,9.44,0.0,98,10000,4.2,94,8.52,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-12-07,7
2022-12-07 08:00:00,10.3,9.84,1012,94,9.6,0.0,81,10000,4.33,106,9.51,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.0,,2022-12-07,8
2022-12-07 09:00:00,11.14,10.66,1012,90,9.91,0.18,88,10000,4.94,105,10.37,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,,2022-12-07,9
2022-12-07 10:00:00,12.2,11.7,1011,85,10.03,0.34,91,10000,5.82,110,11.51,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,,2022-12-07,10
2022-12-07 11:00:00,13.31,12.79,1011,80,10.18,0.62,93,10000,6.37,115,12.13,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,,2022-12-07,11
2022-12-07 12:00:00,14.34,13.84,1009,77,10.68,0.83,94,10000,6.66,121,12.2,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.06,,2022-12-07,12
2022-12-07 13:00:00,14.02,13.64,1008,83,11.36,0.36,100,10000,5.97,131,11.82,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.48,,2022-12-07,13
2022-12-07 14:00:00,13.63,13.42,1007,91,12.42,0.28,100,8627,6.62,129,13.05,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",0.92,{'1h': 2.04},2022-12-07,14
2022-12-07 15:00:00,13.5,13.36,1006,94,12.86,0.17,100,6208,6.54,130,12.27,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",1.0,{'1h': 2.48},2022-12-07,15
2022-12-07 16:00:00,13.29,13.18,1005,96,12.89,0.13,100,3591,6.78,125,12.06,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",1.0,{'1h': 3},2022-12-07,16
2022-12-07 17:00:00,13.23,13.14,1004,97,13.02,0.0,100,1289,6.66,106,13.05,"[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10d'}]",1.0,{'1h': 8.17},2022-12-07,17
2022-12-07 18:00:00,13.62,13.57,1004,97,13.4,0.0,100,1493,6.71,120,12.69,"[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10n'}]",1.0,{'1h': 7.53},2022-12-07,18
2022-12-07 19:00:00,14.01,14.0,1003,97,13.86,0.0,100,1342,5.09,132,9.84,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",0.97,{'1h': 1.97},2022-12-07,19
2022-12-07 20:00:00,14.61,14.61,1003,95,14.13,0.0,100,4214,5.45,152,11.06,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",1.0,{'1h': 1.81},2022-12-07,20
2022-12-07 21:00:00,14.71,14.66,1002,93,13.8,0.0,100,7249,4.59,157,9.24,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",1.0,{'1h': 1.51},2022-12-07,21
2022-12-07 22:00:00,14.54,14.4,1001,90,13.18,0.0,100,10000,4.62,190,9.82,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",1.0,{'1h': 0.83},2022-12-07,22
2022-12-07 23:00:00,14.5,14.36,1001,90,13.14,0.0,100,10000,3.12,156,5.66,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",1.0,{'1h': 0.26},2022-12-07,23
2022-12-08 00:00:00,14.13,14.03,1001,93,13.31,0.0,100,7727,3.79,171,8.19,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",1.0,{'1h': 0.41},2022-12-08,0
2022-12-08 01:00:00,14.42,14.29,1000,91,13.2,0.0,100,10000,4.33,179,9.45,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",1.0,{'1h': 1.15},2022-12-08,1
2022-12-08 02:00:00,14.06,13.9,1000,91,12.95,0.0,100,9066,3.88,180,10.52,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",1.0,{'1h': 0.38},2022-12-08,2
2022-12-08 03:00:00,14.23,13.98,999,87,12.32,0.0,100,9736,4.81,193,11.0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",1.0,{'1h': 1.05},2022-12-08,3
2022-12-08 04:00:00,14.33,14.04,999,85,12.12,0.0,94,10000,5.02,199,11.35,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",1.0,{'1h': 0.7},2022-12-08,4
2022-12-08 05:00:00,14.28,13.98,999,85,12.09,0.0,78,10000,5.21,204,11.6,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",1.0,{'1h': 0.55},2022-12-08,5
2022-12-08 06:00:00,14.21,13.96,998,87,12.42,0.0,69,6455,5.69,211,12.02,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",1.0,{'1h': 1.38},2022-12-08,6
2022-12-08 07:00:00,14.41,14.23,998,89,12.97,0.0,20,10000,6.63,216,12.68,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",0.95,{'1h': 1.65},2022-12-08,7
2022-12-08 08:00:00,14.5,14.33,999,89,13.0,0.0,16,10000,6.87,215,12.65,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",1.0,{'1h': 1.54},2022-12-08,8
2022-12-08 09:00:00,15.01,14.79,999,85,12.72,0.25,20,6150,7.02,213,12.05,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",1.0,{'1h': 1.64},2022-12-08,9
2022-12-08 10:00:00,14.93,14.65,999,83,12.36,0.72,40,6646,6.0,216,11.57,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",1.0,{'1h': 1.72},2022-12-08,10
2022-12-08 11:00:00,15.41,15.12,999,81,12.35,1.29,52,10000,7.13,221,12.4,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",1.0,{'1h': 1.19},2022-12-08,11
2022-12-08 12:00:00,15.76,15.43,999,78,12.3,1.72,60,10000,7.85,223,12.92,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",1.0,{'1h': 0.4},2022-12-08,12
