dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2022-12-31 15:00:00,16.74,16.35,1018,72,11.67,0.45,20,10000,7.48,187,13.21,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,,2022-12-31,15
2022-12-31 16:00:00,16.76,16.4,1018,73,11.9,0.18,33,10000,6.68,188,12.48,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.04,,2022-12-31,16
2022-12-31 17:00:00,16.68,16.34,1019,74,12.03,0.0,47,10000,6.79,186,12.33,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.1,,2022-12-31,17
2022-12-31 18:00:00,16.68,16.36,1020,75,12.23,0.0,62,10000,6.67,187,12.32,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.17,,2022-12-31,18
2022-12-31 19:00:00,16.5,16.27,1020,79,12.85,0.0,75,10000,6.25,187,11.9,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.43,,2022-12-31,19
2022-12-31 20:00:00,16.28,16.16,1021,84,13.78,0.0,94,10000,6.12,190,11.57,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.55,{'1h': 0.35},2022-12-31,20
2022-12-31 21:00:00,16.29,16.19,1021,85,14.08,0.0,96,10000,5.8,192,10.69,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.63,{'1h': 0.44},2022-12-31,21
2022-12-31 22:00:00,16.21,16.16,1021,87,14.25,0.0,97,10000,5.59,184,10.68,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.63,{'1h': 0.38},2022-12-31,22
2022-12-31 23:00:00,16.05,15.96,1021,86,14.04,0.0,97,10000,5.76,178,11.22,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.63,{'1h': 0.48},2022-12-31,23
2023-01-01 00:00:00,15.68,15.6,1020,88,13.91,0.0,95,10000,5.56,174,11.61,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.63,{'1h': 0.1},2023-01-01,0
2023-01-01 01:00:00,15.39,15.31,1020,89,13.91,0.0,51,10000,5.56,171,11.96,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.37,,2023-01-01,1
2023-01-01 02:00:00,15.55,15.48,1019,89,13.93,0.0,36,10000,6.54,169,13.69,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.29,,2023-01-01,2
