dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2022-11-07 15:00:00,18.87,18.8,1015,76,14.55,1.14,75,10000,3.48,217,4.74,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.0,,2022-11-07,15
2022-11-07 16:00:00,18.84,18.74,1015,75,14.32,0.38,80,10000,3.54,206,5.29,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.07,,2022-11-07,16
2022-11-07 17:00:00,18.37,18.35,1015,80,14.86,0.09,85,9063,3.61,205,6.29,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.38,,2022-11-07,17
2022-11-07 18:00:00,17.93,18.0,1016,85,15.37,0.0,90,9287,3.29,197,7.5,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",0.64,{'1h': 2.08},2022-11-07,18
2022-11-07 19:00:00,17.65,17.79,1016,89,15.82,0.0,89,10000,4.32,218,9.61,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",0.98,{'1h': 1.32},2022-11-07,19
2022-11-07 20:00:00,17.6,17.77,1016,90,16.27,0.0,88,10000,5.84,232,10.76,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",1.0,{'1h': 0.89},2022-11-07,20
2022-11-07 21:00:00,17.44,17.62,1016,91,16.22,0.0,84,9032,5.84,234,10.79,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",1.0,{'1h': 1.14},2022-11-07,21
2022-11-07 22:00:00,17.39,17.56,1016,91,16.22,0.0,88,10000,5.33,236,10.23,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",1.0,{'1h': 0.94},2022-11-07,22
2022-11-07 23:00:00,17.25,17.38,1016,90,15.91,0.0,88,10000,4.57,238,8.77,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",1.0,{'1h': 0.24},2022-11-07,23
2022-11-08 00:00:00,16.95,17.08,1016,91,15.71,0.0,88,10000,3.64,251,8.25,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.8,,2022-11-08,0
2022-11-08 01:00:00,16.78,16.73,1016,85,14.55,0.0,91,10000,4.06,257,7.93,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.21,,2022-11-08,1
2022-11-08 02:00:00,16.32,16.23,1015,85,14.02,0.0,82,10000,3.72,247,7.4,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.17,,2022-11-08,2
2022-11-08 03:00:00,16.11,16.02,1015,86,14.1,0.0,88,10000,3.83,242,7.67,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.11,,2022-11-08,3
2022-11-08 04:00:00,16.16,16.08,1015,86,14.15,0.0,91,10000,4.1,240,8.16,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.07,,2022-11-08,4
2022-11-08 05:00:00,16.21,16.16,1015,87,14.31,0.0,93,10000,3.97,235,8.09,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.02,,2022-11-08,5
2022-11-08 06:00:00,16.24,16.22,1015,88,14.46,0.0,94,10000,3.67,226,7.89,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.01,,2022-11-08,6
