dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2022-03-21 15:00:00,14.92,14.37,1009,73,10.13,3.24,40,10000,2.76,284,3.25,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.03,,2022-03-21,15
2022-03-21 16:00:00,14.75,14.16,1010,72,9.76,1.82,50,10000,3.28,279,3.72,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.02,,2022-03-21,16
2022-03-21 17:00:00,14.48,13.86,1011,72,9.5,0.72,58,10000,3.5,274,3.85,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.02,,2022-03-21,17
2022-03-21 18:00:00,13.69,13.07,1013,75,9.34,0.16,62,10000,3.64,274,4.68,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.02,,2022-03-21,18
2022-03-21 19:00:00,12.21,11.63,1015,82,9.23,0.0,18,10000,2.74,280,4.53,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.0,,2022-03-21,19
2022-03-21 20:00:00,11.02,10.42,1016,86,8.96,0.0,57,10000,1.97,272,3.34,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-03-21,20
2022-03-21 21:00:00,10.96,10.36,1017,86,8.96,0.0,71,10000,1.82,264,2.95,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-03-21,21
2022-03-21 22:00:00,10.98,10.35,1017,85,8.9,0.0,78,10000,1.49,247,1.86,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-03-21,22
2022-03-21 23:00:00,11.01,10.41,1017,86,9.05,0.0,83,10000,1.25,209,1.44,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-03-21,23
2022-03-22 00:00:00,11.15,10.59,1017,87,9.32,0.0,85,10000,1.55,181,1.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.03,,2022-03-22,0
2022-03-22 01:00:00,11.31,10.79,1017,88,9.65,0.0,100,10000,1.89,165,2.89,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.04,,2022-03-22,1
2022-03-22 02:00:00,11.27,10.83,1017,91,10.05,0.0,100,10000,1.78,165,2.75,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.14,,2022-03-22,2
2022-03-22 03:00:00,11.33,10.92,1016,92,10.36,0.0,100,10000,1.75,174,2.54,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.22,,2022-03-22,3
2022-03-22 04:00:00,11.5,11.13,1016,93,10.64,0.0,100,10000,1.79,183,3.11,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.28,,2022-03-22,4
2022-03-22 05:00:00,11.36,10.98,1016,93,10.62,0.0,100,10000,1.52,200,2.34,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.19,,2022-03-22,5
2022-03-22 06:00:00,11.28,10.92,1016,94,10.57,0.0,99,10000,1.39,177,1.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.19,,2022-03-22,6
2022-03-22 07:00:00,11.44,11.07,1017,93,10.68,0.0,99,10000,1.81,159,2.4,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,,2022-03-22,7
2022-03-22 08:00:00,12.39,12.01,1017,89,10.94,0.43,91,10000,1.96,161,4.55,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,,2022-03-22,8
2022-03-22 09:00:00,12.63,12.25,1017,88,10.89,1.21,94,10000,2.72,147,5.65,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,,2022-03-22,9
2022-03-22 10:00:00,14.23,13.72,1017,77,10.48,2.29,90,10000,3.67,165,5.75,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,,2022-03-22,10
2022-03-22 11:00:00,15.74,15.09,1017,66,9.75,3.4,80,10000,4.51,168,5.74,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.0,,2022-03-22,11
2022-03-22 12:00:00,16.65,15.96,1017,61,9.2,4.15,78,10000,5.06,176,6.05,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.0,,2022-03-22,12
2022-03-22 13:00:00,16.55,15.83,1016,60,8.98,4.33,73,10000,5.42,184,6.54,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.21,,2022-03-22,13
2022-03-22 14:00:00,16.69,15.9,1016,57,8.31,3.73,79,10000,5.66,191,6.72,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.36,,2022-03-22,14
2022-03-22 15:00:00,16.38,15.54,1015,56,7.87,2.65,83,10000,5.5,203,6.8,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.52,,2022-03-22,15
2022-03-22 16:00:00,15.38,14.57,1015,61,8.19,1.04,87,10000,5.03,212,6.45,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.56,,2022-03-22,16
2022-03-22 17:00:00,14.1,13.52,1014,75,9.98,0.42,90,10000,3.44,225,4.5,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.52,{'1h': 0.29},2022-03-22,17
2022-03-22 18:00:00,12.99,12.59,1015,86,10.82,0.1,91,10000,3.81,209,6.73,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.68,{'1h': 0.85},2022-03-22,18
2022-03-22 19:00:00,12.43,12.03,1015,88,10.83,0.0,100,10000,3.05,159,8.48,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.76,{'1h': 0.74},2022-03-22,19
2022-03-22 20:00:00,12.25,11.85,1015,89,10.83,0.0,100,10000,4.22,168,8.8,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.78,{'1h': 0.15},2022-03-22,20
2022-03-22 21:00:00,11.91,11.43,1015,87,9.98,0.0,100,10000,3.64,164,8.23,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.79,,2022-03-22,21
2022-03-22 22:00:00,11.58,11.04,1015,86,9.56,0.0,100,10000,3.06,158,7.58,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.88,,2022-03-22,22
2022-03-22 23:00:00,11.34,10.85,1015,89,9.92,0.0,100,10000,2.75,159,6.65,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.88,{'1h': 0.35},2022-03-22,23
2022-03-23 00:00:00,11.51,11.09,1014,91,10.27,0.0,100,10000,2.6,148,6.35,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.88,{'1h': 0.6},2022-03-23,0
2022-03-23 01:00:00,11.63,11.2,1014,90,10.35,0.0,100,10000,2.38,143,5.53,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.61,{'1h': 0.58},2022-03-23,1
2022-03-23 02:00:00,11.56,11.15,1013,91,10.42,0.0,100,10000,1.56,123,2.85,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.68,{'1h': 0.29},2022-03-23,2
2022-03-23 03:00:00,11.31,10.92,1012,93,10.39,0.0,100,9823,1.73,128,3.87,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.78,{'1h': 0.69},2022-03-23,3
