dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,date,hour
2022-06-08 15:00:00,24.25,24.22,1020,57,15.2,6.32,40,10000,6.98,321,8.74,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-06-08,15
2022-06-08 16:00:00,23.99,23.99,1020,59,15.49,3.86,43,10000,6.94,323,9.2,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-06-08,16
2022-06-08 17:00:00,23.39,23.38,1020,61,15.45,2.07,50,10000,6.83,328,9.43,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-06-08,17
2022-06-08 18:00:00,22.44,22.46,1021,66,15.78,0.83,59,10000,6.48,334,9.38,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-06-08,18
2022-06-08 19:00:00,21.07,21.16,1021,74,16.26,0.23,88,10000,6.09,339,9.13,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-06-08,19
2022-06-08 20:00:00,19.47,19.64,1021,83,16.72,0.0,100,10000,5.31,345,9.39,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-06-08,20
2022-06-08 21:00:00,19.35,19.48,1021,82,16.42,0.0,100,10000,5.38,349,9.45,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-06-08,21
2022-06-08 22:00:00,19.58,19.71,1021,81,16.47,0.0,100,10000,5.42,348,9.84,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-06-08,22
2022-06-08 23:00:00,19.18,19.37,1021,85,16.78,0.0,100,10000,4.42,343,9.68,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-06-08,23
2022-06-09 00:00:00,18.53,18.74,1021,88,16.77,0.0,98,10000,3.9,351,9.93,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-06-09,0
2022-06-09 01:00:00,18.28,18.46,1020,88,16.5,0.0,70,10000,3.73,347,9.8,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2022-06-09,1
2022-06-09 02:00:00,18.32,18.45,1020,86,16.14,0.0,67,10000,3.79,342,10.17,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2022-06-09,2
2022-06-09 03:00:00,18.36,18.44,1019,84,15.77,0.0,74,10000,4.28,342,10.62,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2022-06-09,3
2022-06-09 04:00:00,18.16,18.22,1019,84,15.59,0.0,71,10000,4.5,346,11.13,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2022-06-09,4
2022-06-09 05:00:00,17.99,18.04,1019,84,15.46,0.0,68,10000,4.3,348,11.08,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2022-06-09,5
2022-06-09 06:00:00,17.97,18.07,1019,86,15.86,0.1,70,10000,4.23,352,10.99,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-06-09,6
2022-06-09 07:00:00,18.95,19.02,1019,81,15.93,0.65,55,10000,5.32,355,10.31,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-06-09,7
2022-06-09 08:00:00,20.77,20.68,1019,68,14.95,1.77,38,10000,5.74,357,8.81,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-06-09,8
2022-06-09 09:00:00,22.79,22.61,1019,57,14.15,3.55,30,10000,5.33,357,7.2,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-06-09,9
2022-06-09 10:00:00,24.66,24.51,1019,51,13.83,6.44,26,10000,5.09,356,6.57,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-06-09,10
2022-06-09 11:00:00,26.23,26.23,1018,45,13.56,8.65,25,10000,5.11,354,6.44,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-06-09,11
2022-06-09 12:00:00,27.51,27.37,1018,42,13.51,10.04,25,10000,5.48,350,6.38,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-06-09,12
2022-06-09 13:00:00,28.62,28.15,1017,39,13.39,10.3,30,10000,6.04,346,6.61,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-06-09,13
2022-06-09 14:00:00,28.62,28.23,1017,40,13.85,9.19,42,10000,7.21,341,7.53,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-06-09,14
2022-06-09 15:00:00,28.1,27.9,1016,42,14.2,7.12,38,10000,7.32,336,7.48,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-06-09,15
2022-06-09 16:00:00,27.06,27.18,1016,45,14.16,4.61,38,10000,7.7,334,8.51,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-06-09,16
2022-06-09 17:00:00,25.12,24.91,1016,47,13.39,2.47,49,10000,8.71,337,11.67,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-06-09,17
2022-06-09 18:00:00,23.65,23.4,1016,51,13.27,1.0,57,10000,8.66,343,13.63,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-06-09,18
2022-06-09 19:00:00,22.25,21.97,1016,55,12.92,0.25,100,10000,7.3,347,13.92,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-06-09,19
2022-06-09 20:00:00,20.74,20.49,1016,62,13.43,0.0,100,10000,6.84,349,14.99,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-06-09,20
2022-06-09 21:00:00,20.29,20.05,1016,64,13.45,0.0,100,10000,6.03,350,14.25,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-06-09,21
2022-06-09 22:00:00,20.18,19.9,1016,63,13.04,0.0,97,10000,5.22,351,13.59,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-06-09,22
2022-06-09 23:00:00,20.12,19.78,1016,61,12.69,0.0,84,10000,4.97,349,13.11,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2022-06-09,23
2022-06-10 00:00:00,20.18,19.87,1015,62,12.91,0.0,73,10000,4.43,348,11.44,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2022-06-10,0
2022-06-10 01:00:00,19.64,19.44,1015,68,13.81,0.0,13,10000,4.19,346,10.22,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2022-06-10,1
2022-06-10 02:00:00,19.19,19.07,1015,73,14.48,0.0,16,10000,3.7,352,8.83,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2022-06-10,2
2022-06-10 03:00:00,18.72,18.66,1015,77,14.9,0.0,22,10000,3.55,344,7.73,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2022-06-10,3
2022-06-10 04:00:00,18.42,18.41,1015,80,15.22,0.0,25,10000,3.17,338,6.94,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0,2022-06-10,4
2022-06-10 05:00:00,18.24,18.26,1015,82,15.41,0.0,21,10000,2.56,357,6.27,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2022-06-10,5
2022-06-10 06:00:00,18.53,18.53,1016,80,15.36,0.17,18,10000,1.16,19,2.93,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2022-06-10,6
2022-06-10 07:00:00,20.27,20.21,1016,71,15.21,0.75,4,10000,1.74,341,2.64,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-06-10,7
2022-06-10 08:00:00,23.23,23.1,1016,57,14.33,2.04,2,10000,2.03,3,3.83,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-06-10,8
2022-06-10 09:00:00,26.41,26.41,1016,42,12.47,4.09,2,10000,2.42,30,4.27,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-06-10,9
2022-06-10 10:00:00,28.94,28.15,1015,35,11.52,6.45,1,10000,1.7,35,3.34,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-06-10,10
2022-06-10 11:00:00,31.02,29.85,1015,31,11.06,8.66,1,10000,0.57,30,2.63,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-06-10,11
2022-06-10 12:00:00,32.05,30.76,1015,29,11.24,10.06,1,10000,1.66,277,2.99,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-06-10,12
2022-06-10 13:00:00,31.68,30.81,1015,33,12.89,10.07,2,10000,3.81,285,4.06,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-06-10,13
2022-06-10 14:00:00,30.75,30.21,1015,37,14.51,8.99,2,10000,5.27,301,4.93,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-06-10,14
