dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2023-01-25 15:00:00,11.76,10.14,1023,44,-0.07,1.13,0,10000,4.04,30,4.96,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2023-01-25,15
2023-01-25 16:00:00,11.54,9.92,1024,45,0.03,0.49,0,10000,4.19,27,5.34,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2023-01-25,16
2023-01-25 17:00:00,11.04,9.43,1025,47,0.17,0.12,0,10000,3.62,24,5.67,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2023-01-25,17
2023-01-25 18:00:00,9.76,8.25,1026,52,0.38,0.0,0,10000,2.95,18,5.22,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2023-01-25,18
2023-01-25 19:00:00,8.5,7.05,1028,57,0.48,0.0,0,10000,2.49,11,4.13,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2023-01-25,19
2023-01-25 20:00:00,7.13,5.71,1029,63,0.79,0.0,0,10000,2.15,9,3.13,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2023-01-25,20
2023-01-25 21:00:00,6.89,5.43,1029,63,0.59,0.0,0,10000,2.15,354,3.19,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2023-01-25,21
2023-01-25 22:00:00,6.7,5.02,1029,63,0.26,0.0,0,10000,2.37,351,4.18,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2023-01-25,22
2023-01-25 23:00:00,6.4,4.59,1029,62,-0.03,0.0,0,10000,2.46,358,4.27,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2023-01-25,23
2023-01-26 00:00:00,6.22,4.57,1029,62,-0.37,0.0,0,10000,2.23,359,3.4,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2023-01-26,0
2023-01-26 01:00:00,6.09,4.62,1028,63,-0.19,0.0,0,10000,2.02,3,2.57,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2023-01-26,1
2023-01-26 02:00:00,5.88,4.52,1028,68,0.63,0.0,0,10000,1.88,359,2.05,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2023-01-26,2
2023-01-26 03:00:00,5.71,4.54,1027,73,1.5,0.0,0,10000,1.68,355,1.85,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2023-01-26,3
2023-01-26 04:00:00,5.7,5.7,1027,77,2.12,0.0,0,10000,1.3,352,1.73,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2023-01-26,4
2023-01-26 05:00:00,5.83,4.86,1026,79,2.77,0.0,0,10000,1.53,338,2.06,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2023-01-26,5
2023-01-26 06:00:00,6.03,4.68,1026,82,3.34,0.0,1,10000,1.89,329,2.61,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2023-01-26,6
