dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2022-03-13 15:00:00,15.04,14.14,1008,59,7.1,2.53,20,10000,4.51,234,4.79,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,,2022-03-13,15
2022-03-13 16:00:00,14.76,13.83,1009,59,6.84,1.41,36,10000,4.49,232,5.05,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.0,,2022-03-13,16
2022-03-13 17:00:00,14.22,13.29,1010,61,6.81,0.53,52,10000,3.89,227,4.65,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.0,,2022-03-13,17
2022-03-13 18:00:00,13.47,12.54,1010,64,6.8,0.1,68,10000,3.49,213,4.59,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.0,,2022-03-13,18
2022-03-13 19:00:00,12.3,11.36,1011,68,6.57,0.0,84,10000,3.01,212,5.01,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-03-13,19
2022-03-13 20:00:00,10.9,10.0,1012,75,6.89,0.0,80,10000,2.43,199,4.55,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-03-13,20
2022-03-13 21:00:00,10.57,9.69,1011,77,6.89,0.0,87,10000,2.25,167,3.87,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-03-13,21
2022-03-13 22:00:00,10.24,9.36,1011,78,6.75,0.0,90,10000,2.06,156,3.31,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-03-13,22
2022-03-13 23:00:00,9.77,9.17,1011,79,6.6,0.0,77,10000,1.72,148,2.16,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-03-13,23
2022-03-14 00:00:00,9.36,8.65,1010,80,6.37,0.0,64,10000,1.77,114,2.44,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-03-14,0
2022-03-14 01:00:00,9.0,8.11,1009,81,6.3,0.0,2,10000,1.91,91,2.18,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-03-14,1
2022-03-14 02:00:00,8.53,7.02,1008,84,6.22,0.0,4,10000,2.59,75,3.97,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-03-14,2
2022-03-14 03:00:00,8.09,6.31,1007,84,5.86,0.0,6,10000,2.86,67,5.47,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-03-14,3
2022-03-14 04:00:00,7.66,5.69,1006,85,5.59,0.0,20,10000,3.02,52,6.17,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.0,,2022-03-14,4
