dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2022-10-18 15:00:00,21.43,21.61,1018,76,17.03,2.24,40,10000,6.99,202,10.27,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.47,{'1h': 0.26},2022-10-18,15
2022-10-18 16:00:00,21.2,21.39,1018,77,17.01,0.91,44,10000,6.58,198,9.94,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.47,,2022-10-18,16
2022-10-18 17:00:00,20.71,20.93,1018,80,17.14,0.27,51,10000,5.84,193,10.08,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.55,,2022-10-18,17
2022-10-18 18:00:00,19.92,20.16,1018,84,17.14,0.0,60,10000,5.2,187,10.45,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.63,{'1h': 0.68},2022-10-18,18
2022-10-18 19:00:00,19.13,19.4,1018,88,17.1,0.0,88,10000,5.17,185,10.99,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.72,{'1h': 0.71},2022-10-18,19
2022-10-18 20:00:00,18.44,18.72,1018,91,17.23,0.0,93,10000,5.25,184,10.99,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.75,{'1h': 0.24},2022-10-18,20
2022-10-18 21:00:00,18.14,18.46,1018,94,17.38,0.0,88,10000,5.47,185,11.33,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.71,{'1h': 0.45},2022-10-18,21
2022-10-18 22:00:00,18.12,18.47,1018,95,17.56,0.0,88,10000,5.76,185,11.66,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.79,{'1h': 0.38},2022-10-18,22
2022-10-18 23:00:00,18.21,18.54,1017,94,17.57,0.0,90,10000,5.9,185,12.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.83,{'1h': 0.29},2022-10-18,23
2022-10-19 00:00:00,18.26,18.6,1017,94,17.65,0.0,92,10000,6.14,183,12.2,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.83,{'1h': 0.16},2022-10-19,0
2022-10-19 01:00:00,18.39,18.74,1016,94,17.61,0.0,91,10000,6.7,182,12.67,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.45,{'1h': 0.11},2022-10-19,1
2022-10-19 02:00:00,18.36,18.68,1016,93,17.49,0.0,93,10000,7.07,181,13.32,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.45,{'1h': 0.11},2022-10-19,2
2022-10-19 03:00:00,18.17,18.47,1015,93,17.38,0.0,96,10000,7.3,181,13.85,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.4,{'1h': 0.11},2022-10-19,3
2022-10-19 04:00:00,18.25,18.53,1015,92,17.12,0.0,97,10000,7.31,185,14.14,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.47,{'1h': 0.11},2022-10-19,4
2022-10-19 05:00:00,18.29,18.5,1015,89,16.77,0.0,97,10000,8.04,193,14.39,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.71,{'1h': 0.22},2022-10-19,5
2022-10-19 06:00:00,18.14,18.33,1015,89,16.59,0.0,97,10000,8.02,200,14.16,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.95,{'1h': 0.55},2022-10-19,6
2022-10-19 07:00:00,18.15,18.29,1015,87,16.23,0.0,100,10000,7.46,203,13.49,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.99,{'1h': 0.73},2022-10-19,7
2022-10-19 08:00:00,18.4,18.49,1015,84,15.96,0.11,100,10000,7.23,211,12.52,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",1.0,{'1h': 0.74},2022-10-19,8
2022-10-19 09:00:00,18.5,18.57,1015,83,15.81,0.44,100,10000,7.23,215,12.79,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",1.0,{'1h': 0.69},2022-10-19,9
2022-10-19 10:00:00,18.76,18.78,1015,80,15.57,0.76,100,10000,7.37,217,13.09,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",1.0,{'1h': 0.6},2022-10-19,10
2022-10-19 11:00:00,18.62,18.63,1016,80,15.45,1.22,100,10000,7.35,222,12.35,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",1.0,{'1h': 0.48},2022-10-19,11
2022-10-19 12:00:00,18.83,18.81,1016,78,15.08,1.55,100,10000,6.55,229,10.96,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",1.0,{'1h': 0.29},2022-10-19,12
2022-10-19 13:00:00,18.35,18.33,1015,80,15.1,1.25,100,10000,5.74,209,11.23,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.55,,2022-10-19,13
2022-10-19 14:00:00,18.59,18.57,1015,79,15.15,1.04,100,10000,6.03,208,11.02,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.43,,2022-10-19,14
2022-10-19 15:00:00,18.88,18.81,1014,76,14.85,0.69,100,10000,6.15,212,10.15,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.33,,2022-10-19,15
2022-10-19 16:00:00,18.67,18.6,1014,77,14.83,0.91,100,10000,5.64,215,9.24,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.24,,2022-10-19,16
2022-10-19 17:00:00,18.52,18.44,1014,77,14.69,0.28,100,10000,5.31,205,9.27,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.23,,2022-10-19,17
2022-10-19 18:00:00,18.04,17.94,1014,78,14.51,0.0,100,10000,4.79,202,8.9,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.39,,2022-10-19,18
2022-10-19 19:00:00,17.8,17.72,1014,80,14.52,0.0,100,10000,4.71,198,9.29,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.72,{'1h': 0.24},2022-10-19,19
2022-10-19 20:00:00,17.35,17.28,1014,82,14.43,0.0,97,10000,4.43,199,9.14,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.81,{'1h': 0.36},2022-10-19,20
2022-10-19 21:00:00,17.3,17.23,1013,82,14.54,0.0,96,10000,3.62,193,8.2,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.95,{'1h': 0.54},2022-10-19,21
2022-10-19 22:00:00,17.11,17.1,1013,85,14.76,0.0,80,10000,4.62,189,10.53,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.99,{'1h': 0.58},2022-10-19,22
2022-10-19 23:00:00,17.27,17.22,1012,83,14.69,0.0,66,10000,5.81,206,12.14,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",1.0,{'1h': 0.79},2022-10-19,23
2022-10-20 00:00:00,17.27,17.25,1012,84,14.82,0.0,57,10000,6.17,212,12.36,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",1.0,{'1h': 0.5},2022-10-20,0
2022-10-20 01:00:00,17.36,17.29,1011,82,14.59,0.0,0,10000,6.77,210,13.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.99,{'1h': 0.36},2022-10-20,1
2022-10-20 02:00:00,17.27,17.22,1011,83,14.69,0.0,0,10000,7.17,212,13.15,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.99,{'1h': 0.33},2022-10-20,2
2022-10-20 03:00:00,17.12,17.08,1011,84,14.73,0.0,0,10000,6.94,215,13.09,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",1.0,{'1h': 0.26},2022-10-20,3
2022-10-20 04:00:00,17.15,17.06,1011,82,14.36,0.0,1,10000,6.35,214,12.65,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",1.0,{'1h': 0.14},2022-10-20,4
2022-10-20 05:00:00,17.16,17.02,1011,80,13.99,0.0,2,10000,6.46,209,12.85,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",1.0,{'1h': 0.12},2022-10-20,5
2022-10-20 06:00:00,17.1,16.98,1011,81,14.05,0.0,18,10000,6.05,208,12.34,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.8,,2022-10-20,6
2022-10-20 07:00:00,17.24,17.13,1011,81,14.23,0.0,100,10000,6.35,210,12.3,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.64,,2022-10-20,7
2022-10-20 08:00:00,17.6,17.53,1011,81,14.64,0.16,100,10000,6.58,215,11.81,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.56,,2022-10-20,8
2022-10-20 09:00:00,18.22,18.21,1011,81,15.13,0.62,100,10000,6.89,215,11.74,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.52,{'1h': 0.12},2022-10-20,9
2022-10-20 10:00:00,18.9,18.88,1011,78,15.32,0.74,100,10000,7.31,213,11.77,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.56,,2022-10-20,10
2022-10-20 11:00:00,19.31,19.28,1012,76,15.19,1.2,100,10000,7.42,215,11.76,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.52,{'1h': 0.11},2022-10-20,11
2022-10-20 12:00:00,19.4,19.33,1012,74,15.0,1.53,100,10000,7.64,216,11.76,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.52,{'1h': 0.14},2022-10-20,12
2022-10-20 13:00:00,19.52,19.46,1012,74,14.96,3.04,100,10000,7.77,217,11.7,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.51,{'1h': 0.29},2022-10-20,13
2022-10-20 14:00:00,19.71,19.62,1012,72,14.86,2.53,100,10000,7.8,222,11.54,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.52,{'1h': 0.21},2022-10-20,14
