dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,date,hour
2022-01-22 15:00:00,14.06,12.8,1019,49,3.52,1.17,0,10000,3.81,78,5.15,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-01-22,15
2022-01-22 16:00:00,14.05,12.76,1020,48,3.22,0.48,8,10000,3.6,82,5.1,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-01-22,16
2022-01-22 17:00:00,13.62,12.37,1021,51,3.68,0.11,21,10000,2.82,82,5.5,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2022-01-22,17
2022-01-22 18:00:00,12.46,11.22,1021,56,3.93,0.0,37,10000,2.75,66,4.45,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0,2022-01-22,18
2022-01-22 19:00:00,11.27,10.02,1023,60,3.8,0.0,80,10000,3.74,63,7.81,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2022-01-22,19
2022-01-22 20:00:00,10.07,8.7,1024,60,2.89,0.0,100,10000,3.61,65,8.36,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-01-22,20
2022-01-22 21:00:00,9.5,7.58,1024,62,2.81,0.0,100,10000,3.61,58,8.91,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-01-22,21
2022-01-22 22:00:00,9.04,6.87,1024,64,2.88,0.0,100,10000,3.91,59,9.24,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-01-22,22
2022-01-22 23:00:00,8.54,6.25,1024,66,2.87,0.0,100,10000,3.92,61,8.55,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-01-22,23
2022-01-23 00:00:00,7.98,5.6,1024,69,2.87,0.0,100,10000,3.85,61,7.39,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-01-23,0
2022-01-23 01:00:00,7.68,5.46,1023,71,2.87,0.0,100,10000,3.43,58,6.57,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-01-23,1
2022-01-23 02:00:00,7.5,5.35,1023,71,2.92,0.0,100,10000,3.25,54,6.43,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-01-23,2
2022-01-23 03:00:00,7.31,5.05,1023,72,2.82,0.0,100,10000,3.36,54,6.6,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-01-23,3
