dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2022-03-14 15:00:00,15.32,14.24,1000,51,5.25,0,20,10000,5.77,48,6.76,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.31,,2022-03-14,15
2022-03-14 16:00:00,15.13,14.06,1001,52,5.36,0,36,10000,4.89,49,6.19,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.39,,2022-03-14,16
2022-03-14 17:00:00,14.54,13.46,1002,54,5.35,0,52,10000,3.87,28,5.2,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.43,,2022-03-14,17
2022-03-14 18:00:00,13.15,12.14,1004,62,6.04,0,67,10000,4.71,358,5.74,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.32,,2022-03-14,18
2022-03-14 19:00:00,11.0,10.11,1005,75,6.75,0,34,10000,4.0,356,6.9,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.15,,2022-03-14,19
2022-03-14 20:00:00,9.55,9.26,1006,84,7.27,0,21,10000,1.39,5,3.88,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.15,,2022-03-14,20
2022-03-14 21:00:00,9.21,8.28,1007,85,7.04,0,17,10000,1.99,48,3.85,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.11,,2022-03-14,21
2022-03-14 22:00:00,9.07,8.21,1008,84,6.75,0,20,10000,1.88,93,4.27,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.11,,2022-03-14,22
2022-03-14 23:00:00,9.64,9.1,1008,79,6.48,0,32,10000,1.64,58,2.8,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.1,,2022-03-14,23
2022-03-15 00:00:00,8.7,7.16,1008,85,6.47,0,29,10000,2.68,57,4.42,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.07,,2022-03-15,0
2022-03-15 01:00:00,8.31,6.52,1008,87,6.47,0,32,10000,2.94,45,6.04,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.0,,2022-03-15,1
2022-03-15 02:00:00,7.88,6.17,1007,88,6.32,0,65,10000,2.69,39,5.29,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-03-15,2
2022-03-15 03:00:00,7.48,5.46,1007,90,6.22,0,64,10000,3.04,49,6.71,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-03-15,3
2022-03-15 04:00:00,7.61,5.78,1007,89,6.13,0,73,10000,2.8,46,4.61,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-03-15,4
2022-03-15 05:00:00,7.43,5.16,1007,90,6.12,0,79,10000,3.43,55,7.24,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.07,,2022-03-15,5
2022-03-15 06:00:00,7.24,5.69,1008,91,6.25,0,82,10000,2.33,32,4.41,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.1,,2022-03-15,6
2022-03-15 07:00:00,7.9,6.63,1007,89,6.55,0,100,10000,2.13,34,3.18,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.04,,2022-03-15,7
2022-03-15 08:00:00,8.68,7.01,1009,87,6.93,0,85,10000,2.87,48,4.91,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.08,,2022-03-15,8
2022-03-15 09:00:00,9.57,7.85,1009,84,7.25,0,90,10000,3.26,33,6.38,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.04,,2022-03-15,9
2022-03-15 10:00:00,10.68,9.87,1009,79,7.48,0,93,10000,3.35,23,6.17,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,,2022-03-15,10
2022-03-15 11:00:00,13.55,12.68,1008,66,7.52,0,94,10000,3.65,9,5.71,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,,2022-03-15,11
2022-03-15 12:00:00,15.67,14.83,1007,59,7.83,0,93,10000,4.67,23,6.33,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,,2022-03-15,12
2022-03-15 13:00:00,17.09,16.32,1007,56,8.38,0,88,10000,4.15,35,6.52,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.13,,2022-03-15,13
2022-03-15 14:00:00,17.74,17.01,1006,55,8.72,0,83,10000,4.29,65,6.67,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.13,,2022-03-15,14
2022-03-15 15:00:00,17.23,16.5,1006,57,8.88,0,89,10000,2.96,79,5.79,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.13,,2022-03-15,15
2022-03-15 16:00:00,18.51,17.77,1005,52,8.75,0,89,10000,2.41,48,5.84,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.14,,2022-03-15,16
2022-03-15 17:00:00,18.2,17.51,1005,55,9.21,0,75,10000,1.7,355,5.12,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.1,,2022-03-15,17
