dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,date,hour
2022-08-12 15:00:00,26.72,27.21,1014,51,15.75,5.73,20,10000,4.63,300,3.21,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,2022-08-12,15
2022-08-12 16:00:00,26.71,27.1,1014,49,15.12,3.65,17,10000,5.21,309,4.05,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,2022-08-12,16
2022-08-12 17:00:00,26.12,26.12,1014,50,14.89,1.77,14,10000,5.44,318,4.74,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,2022-08-12,17
2022-08-12 18:00:00,24.94,24.87,1014,53,14.71,0.6,11,10000,5.44,322,6.14,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,2022-08-12,18
2022-08-12 19:00:00,23.16,23.07,1014,59,14.71,0.0,4,10000,5.04,325,6.94,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,2022-08-12,19
2022-08-12 20:00:00,20.87,20.79,1014,68,14.82,0.0,0,10000,4.34,328,6.84,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-08-12,20
2022-08-12 21:00:00,20.09,20.06,1015,73,15.36,0.0,0,10000,4.07,331,7.11,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-08-12,21
2022-08-12 22:00:00,19.56,19.56,1015,76,15.55,0.0,0,10000,3.72,337,6.94,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-08-12,22
2022-08-12 23:00:00,19.11,19.14,1014,79,15.63,0.0,0,10000,3.51,336,7.05,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-08-12,23
2022-08-13 00:00:00,18.81,18.86,1014,81,15.69,0.0,0,10000,2.86,335,5.75,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-08-13,0
2022-08-13 01:00:00,18.48,18.55,1014,83,15.77,0.0,5,10000,2.72,334,5.7,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-08-13,1
2022-08-13 02:00:00,18.24,18.31,1014,84,15.79,0.0,7,10000,2.37,335,4.9,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-08-13,2
2022-08-13 03:00:00,18.56,18.61,1014,82,15.7,0.0,36,10000,2.47,339,4.45,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.0,2022-08-13,3
2022-08-13 04:00:00,18.23,18.3,1014,84,15.75,0.0,37,10000,2.22,339,4.13,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.0,2022-08-13,4
2022-08-13 05:00:00,17.83,17.91,1013,86,15.72,0.0,30,10000,2.31,338,4.81,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.0,2022-08-13,5
2022-08-13 06:00:00,17.57,17.65,1013,87,15.74,0.0,25,10000,2.34,337,4.61,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.0,2022-08-13,6
2022-08-13 07:00:00,18.38,18.44,1014,83,15.68,0.36,5,10000,2.49,342,5.11,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,2022-08-13,7
2022-08-13 08:00:00,19.84,19.79,1014,73,15.05,1.21,20,10000,2.25,357,3.66,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,2022-08-13,8
2022-08-13 09:00:00,21.6,21.41,1014,61,14.09,2.73,47,10000,2.27,350,2.94,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.0,2022-08-13,9
2022-08-13 10:00:00,23.58,23.3,1014,50,12.47,4.81,60,10000,2.09,339,2.63,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.0,2022-08-13,10
2022-08-13 11:00:00,25.01,24.69,1014,43,11.22,6.71,68,10000,2.53,341,2.96,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.0,2022-08-13,11
2022-08-13 12:00:00,26.26,26.26,1014,39,10.65,7.93,69,10000,1.86,281,1.8,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.0,2022-08-13,12
2022-08-13 13:00:00,26.55,26.55,1013,39,11.11,8.17,32,10000,4.31,327,3.7,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.01,2022-08-13,13
2022-08-13 14:00:00,26.22,26.22,1013,41,11.7,7.2,28,10000,4.68,311,4.04,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.0,2022-08-13,14
2022-08-13 15:00:00,26.24,26.24,1013,39,11.3,5.4,20,10000,5.29,310,4.25,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.01,2022-08-13,15
2022-08-13 16:00:00,25.74,25.41,1013,40,11.01,3.48,15,10000,5.71,313,4.93,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,2022-08-13,16
2022-08-13 17:00:00,24.34,24.0,1013,45,11.68,1.68,12,10000,6.4,316,6.98,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,2022-08-13,17
2022-08-13 18:00:00,22.69,22.4,1013,53,12.69,0.56,10,10000,6.41,322,8.02,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,2022-08-13,18
2022-08-13 19:00:00,21.17,20.96,1013,62,13.74,0.0,0,10000,6.27,326,8.83,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,2022-08-13,19
2022-08-13 20:00:00,19.73,19.61,1014,71,14.5,0.0,0,10000,5.86,332,9.45,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-08-13,20
2022-08-13 21:00:00,19.19,19.12,1015,75,14.86,0.0,2,10000,5.19,337,9.44,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-08-13,21
2022-08-13 22:00:00,18.81,18.76,1015,77,14.97,0.0,8,10000,4.59,341,8.96,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-08-13,22
2022-08-13 23:00:00,18.48,18.42,1015,78,14.9,0.0,13,10000,3.81,341,7.93,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.0,2022-08-13,23
2022-08-14 00:00:00,18.29,18.26,1015,80,14.92,0.0,16,10000,3.33,343,7.31,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.0,2022-08-14,0
