dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,date,hour
2022-07-11 15:00:00,28.47,27.67,1009,34,11.1,5.65,0,10000,6.91,329,6.96,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-07-11,15
2022-07-11 16:00:00,28.64,27.75,1009,33,10.8,3.51,17,10000,7.51,327,9.47,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2022-07-11,16
2022-07-11 17:00:00,28.24,27.37,1009,32,9.99,1.86,34,10000,7.71,333,11.71,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-07-11,17
2022-07-11 18:00:00,27.31,26.7,1009,32,9.18,0.73,53,10000,6.09,337,9.81,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-07-11,18
2022-07-11 19:00:00,25.77,25.34,1010,36,9.59,0.18,80,10000,5.48,347,9.18,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-07-11,19
2022-07-11 20:00:00,23.8,23.31,1011,41,9.79,0.0,100,10000,4.26,352,8.18,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-07-11,20
2022-07-11 21:00:00,22.96,22.54,1011,47,10.89,0.0,100,10000,3.03,356,6.12,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-07-11,21
2022-07-11 22:00:00,22.44,22.07,1011,51,11.76,0.0,99,10000,2.62,5,4.62,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-07-11,22
2022-07-11 23:00:00,22.58,22.23,1012,51,11.99,0.0,99,10000,1.56,40,2.58,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-07-11,23
2022-07-12 00:00:00,22.55,22.19,1011,51,12.02,0.0,99,10000,1.51,59,2.47,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-07-12,0
2022-07-12 01:00:00,22.42,22.08,1011,52,12.09,0.0,100,10000,2.53,67,4.43,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-07-12,1
2022-07-12 02:00:00,21.83,21.48,1011,54,12.24,0.0,73,10000,2.95,68,5.9,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2022-07-12,2
2022-07-12 03:00:00,22.02,21.66,1011,53,12.05,0.0,65,10000,2.32,70,6.54,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2022-07-12,3
2022-07-12 04:00:00,22.88,22.42,1011,46,10.67,0.0,72,10000,1.44,96,5.39,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2022-07-12,4
2022-07-12 05:00:00,22.38,21.87,1011,46,10.29,0.0,64,10000,2.79,88,5.15,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2022-07-12,5
2022-07-12 06:00:00,21.82,21.34,1012,49,10.93,0.13,60,10000,3.15,68,6.07,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-07-12,6
