dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2023-01-01 15:00:00,14.67,14.12,1015,74,10.09,0.08,40,5213,7.44,212,14.51,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",1.0,{'1h': 1.72},2023-01-01,15
2023-01-01 16:00:00,14.7,14.29,1015,79,11.1,0.04,52,4535,7.65,226,15.15,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",1.0,{'1h': 1.54},2023-01-01,16
2023-01-01 17:00:00,14.52,14.19,1016,83,11.67,0.0,64,5741,6.89,251,12.39,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",1.0,{'1h': 0.42},2023-01-01,17
2023-01-01 18:00:00,13.81,13.41,1017,83,10.98,0.0,76,10000,6.39,316,9.51,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",1.0,{'1h': 0.65},2023-01-01,18
2023-01-01 19:00:00,13.44,13.09,1019,86,11.15,0.0,88,10000,5.18,310,8.85,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.56,{'1h': 0.16},2023-01-01,19
2023-01-01 20:00:00,13.14,12.68,1021,83,10.67,0.0,100,10000,4.75,303,8.44,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.41,,2023-01-01,20
2023-01-01 21:00:00,13.02,12.47,1022,80,9.97,0.0,100,10000,4.94,316,8.52,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.29,,2023-01-01,21
2023-01-01 22:00:00,12.26,11.6,1022,79,8.96,0.0,88,10000,4.12,315,8.25,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.17,,2023-01-01,22
2023-01-01 23:00:00,11.76,11.05,1023,79,8.53,0.0,72,10000,3.14,317,7.42,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.17,,2023-01-01,23
2023-01-02 00:00:00,11.35,10.58,1023,78,7.92,0.0,61,10000,2.5,327,5.97,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.17,,2023-01-02,0
2023-01-02 01:00:00,11.03,10.17,1023,76,7.24,0.0,10,10000,2.25,329,4.44,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2023-01-02,1
2023-01-02 02:00:00,10.8,9.89,1023,75,6.86,0.0,54,10000,1.92,340,2.67,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2023-01-02,2
2023-01-02 03:00:00,10.6,9.67,1024,75,6.65,0.0,62,10000,1.83,342,2.15,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2023-01-02,3
2023-01-02 04:00:00,10.73,9.82,1024,75,6.64,0.0,70,10000,1.77,346,2.59,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2023-01-02,4
2023-01-02 05:00:00,11.04,10.08,1024,72,6.54,0.0,76,10000,1.52,352,2.35,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2023-01-02,5
2023-01-02 06:00:00,11.43,10.43,1025,69,6.15,0.0,80,10000,1.36,6,1.61,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2023-01-02,6
2023-01-02 07:00:00,11.56,10.49,1025,66,5.69,0.0,100,10000,1.2,18,1.4,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2023-01-02,7
2023-01-02 08:00:00,11.5,10.43,1026,66,5.65,0.0,100,10000,1.24,42,1.38,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,,2023-01-02,8
2023-01-02 09:00:00,11.79,10.75,1026,66,6.02,0.13,100,10000,1.13,44,1.24,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,,2023-01-02,9
