dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2022-05-21 15:00:00,20.97,20.87,1014,67,14.62,4.29,20,10000,7.48,210,10.13,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,,2022-05-21,15
2022-05-21 16:00:00,20.73,20.58,1014,66,14.15,3.63,27,10000,7.81,215,10.59,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.0,,2022-05-21,16
2022-05-21 17:00:00,20.18,20.03,1014,68,14.09,1.9,30,10000,7.82,218,10.8,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.0,,2022-05-21,17
2022-05-21 18:00:00,19.25,19.11,1013,72,14.08,0.73,31,10000,7.51,217,10.63,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.0,,2022-05-21,18
2022-05-21 19:00:00,17.82,17.72,1014,79,14.13,0.19,31,10000,7.25,216,11.12,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.0,,2022-05-21,19
2022-05-21 20:00:00,16.41,16.38,1014,87,14.58,0.0,58,10000,6.95,222,11.36,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-05-21,20
2022-05-21 21:00:00,16.33,16.32,1015,88,14.68,0.0,66,10000,6.62,225,10.95,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-05-21,21
2022-05-21 22:00:00,16.48,16.51,1015,89,14.95,0.0,74,10000,6.17,227,10.27,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-05-21,22
2022-05-21 23:00:00,16.54,16.63,1014,91,15.19,0.0,79,10000,5.83,232,9.81,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-05-21,23
2022-05-22 00:00:00,16.47,16.52,1014,90,15.12,0.0,83,10000,5.92,237,9.68,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-05-22,0
2022-05-22 01:00:00,16.29,16.35,1014,91,15.1,0.0,100,10000,5.71,243,9.6,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.04,,2022-05-22,1
2022-05-22 02:00:00,16.19,16.27,1014,92,15.17,0.0,98,10000,5.36,239,9.11,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-05-22,2
2022-05-22 03:00:00,16.33,16.42,1014,92,15.27,0.0,99,10000,4.75,243,8.47,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.2,{'1h': 0.11},2022-05-22,3
2022-05-22 04:00:00,16.46,16.56,1014,92,15.38,0.0,99,10000,4.28,249,7.94,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.08,,2022-05-22,4
2022-05-22 05:00:00,16.64,16.71,1014,90,15.16,0.0,99,10000,4.19,262,7.52,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.08,,2022-05-22,5
2022-05-22 06:00:00,16.87,16.81,1014,84,14.44,0.07,99,10000,3.85,284,7.33,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.08,,2022-05-22,6
2022-05-22 07:00:00,17.46,17.32,1015,79,14.13,0.28,100,10000,3.55,293,6.54,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.07,,2022-05-22,7
2022-05-22 08:00:00,18.37,18.19,1016,74,13.86,0.81,87,10000,4.08,301,5.85,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,,2022-05-22,8
2022-05-22 09:00:00,19.54,19.38,1016,70,14.13,1.66,63,10000,4.62,304,6.16,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.0,,2022-05-22,9
2022-05-22 10:00:00,20.4,20.25,1016,67,14.29,4.2,58,10000,4.67,307,6.12,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.0,,2022-05-22,10
2022-05-22 11:00:00,21.33,21.16,1016,63,14.26,5.7,54,10000,4.65,307,6.06,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.0,,2022-05-22,11
2022-05-22 12:00:00,21.8,21.65,1016,62,14.4,6.66,49,10000,5.18,309,6.05,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.0,,2022-05-22,12
2022-05-22 13:00:00,21.95,21.79,1016,61,14.42,7.25,13,10000,5.13,309,5.73,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,,2022-05-22,13
2022-05-22 14:00:00,22.15,22.01,1016,61,14.52,6.45,10,10000,5.58,308,5.89,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2022-05-22,14
2022-05-22 15:00:00,21.75,21.63,1016,63,14.57,4.96,10,10000,6.11,311,6.47,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2022-05-22,15
2022-05-22 16:00:00,20.79,20.65,1016,66,14.47,3.19,10,10000,6.5,314,7.13,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2022-05-22,16
2022-05-22 17:00:00,19.76,19.62,1016,70,14.29,1.67,12,10000,6.5,320,7.77,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,,2022-05-22,17
2022-05-22 18:00:00,18.95,18.78,1016,72,14.02,0.63,14,10000,6.1,324,7.9,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,,2022-05-22,18
2022-05-22 19:00:00,17.92,17.73,1016,75,13.74,0.12,12,10000,6.04,326,8.51,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,,2022-05-22,19
2022-05-22 20:00:00,16.71,16.55,1017,81,13.62,0.0,8,10000,5.69,331,9.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-05-22,20
2022-05-22 21:00:00,16.06,15.89,1017,83,13.49,0.0,7,10000,5.66,334,10.77,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-05-22,21
2022-05-22 22:00:00,15.56,15.39,1017,85,13.31,0.0,6,10000,5.65,336,11.22,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-05-22,22
2022-05-22 23:00:00,15.36,15.14,1017,84,12.91,0.0,14,10000,5.3,338,11.17,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.0,,2022-05-22,23
2022-05-23 00:00:00,15.17,14.91,1017,83,12.51,0.0,14,10000,4.7,339,10.75,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.0,,2022-05-23,0
2022-05-23 01:00:00,14.94,14.63,1016,82,12.14,0.0,11,10000,4.24,340,10.19,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.0,,2022-05-23,1
2022-05-23 02:00:00,14.79,14.47,1016,82,12.01,0.0,8,10000,3.95,337,9.71,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-05-23,2
2022-05-23 03:00:00,14.69,14.36,1016,82,11.87,0.0,18,10000,3.8,335,9.37,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.0,,2022-05-23,3
2022-05-23 04:00:00,14.53,14.21,1016,83,11.89,0.0,23,10000,3.67,331,8.92,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.0,,2022-05-23,4
