dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,date,hour
2022-07-17 15:00:00,27.32,27.66,1014,49,15.68,6.19,0,10000,5.36,265,5.29,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-07-17,15
2022-07-17 16:00:00,27.1,27.39,1014,48,15.15,4.27,0,10000,5.82,276,6.4,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-07-17,16
2022-07-17 17:00:00,26.44,26.44,1014,51,15.49,2.24,0,10000,5.41,278,5.9,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-07-17,17
2022-07-17 18:00:00,24.93,24.91,1015,55,15.27,0.86,1,10000,4.82,288,5.44,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-07-17,18
2022-07-17 19:00:00,23.11,23.1,1016,62,15.44,0.21,0,10000,4.43,294,5.22,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-07-17,19
2022-07-17 20:00:00,20.6,20.6,1016,72,15.59,0.0,0,10000,4.08,300,5.79,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-07-17,20
2022-07-17 21:00:00,19.98,19.97,1017,74,15.39,0.0,0,10000,3.25,301,4.97,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-07-17,21
2022-07-17 22:00:00,19.6,19.55,1017,74,15.18,0.0,0,10000,2.83,302,4.43,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-07-17,22
2022-07-17 23:00:00,19.3,19.24,1017,75,15.04,0.0,0,10000,2.12,299,3.34,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-07-17,23
2022-07-18 00:00:00,19.02,18.96,1017,76,15.0,0.0,0,10000,1.98,285,3.04,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-07-18,0
2022-07-18 01:00:00,18.92,18.88,1017,77,14.98,0.0,0,10000,1.74,269,2.87,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-07-18,1
2022-07-18 02:00:00,18.66,18.62,1017,78,14.96,0.0,0,10000,1.36,243,2.3,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-07-18,2
2022-07-18 03:00:00,18.55,18.52,1017,79,15.07,0.0,0,10000,1.52,231,2.6,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-07-18,3
2022-07-18 04:00:00,18.5,18.49,1017,80,15.33,0.0,0,10000,1.43,216,2.46,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-07-18,4
2022-07-18 05:00:00,18.4,18.44,1017,82,15.53,0.0,0,10000,1.38,193,2.46,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-07-18,5
2022-07-18 06:00:00,18.39,18.45,1017,83,15.77,0.12,0,10000,1.54,166,2.46,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-07-18,6
2022-07-18 07:00:00,19.35,19.38,1017,78,15.7,0.62,0,10000,1.86,184,2.97,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-07-18,7
2022-07-18 08:00:00,20.5,20.49,1018,72,15.57,1.74,2,10000,2.67,203,3.81,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-07-18,8
2022-07-18 09:00:00,21.72,21.67,1017,66,15.36,3.54,5,10000,3.01,212,3.77,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-07-18,9
2022-07-18 10:00:00,22.66,22.6,1018,62,15.19,5.84,6,10000,3.49,225,3.95,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-07-18,10
2022-07-18 11:00:00,23.53,23.43,1018,57,14.65,7.92,5,10000,4.09,230,4.59,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-07-18,11
2022-07-18 12:00:00,24.24,24.1,1018,53,14.05,9.24,4,10000,4.93,238,5.44,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-07-18,12
2022-07-18 13:00:00,24.37,24.22,1018,52,14.12,9.48,0,10000,5.22,239,5.67,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-07-18,13
2022-07-18 14:00:00,24.39,24.27,1018,53,14.18,8.44,0,10000,5.51,243,6.16,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-07-18,14
2022-07-18 15:00:00,24.03,23.9,1017,54,14.22,6.49,0,10000,5.55,250,6.16,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-07-18,15
2022-07-18 16:00:00,23.65,23.51,1017,55,14.24,4.22,0,10000,5.38,254,6.1,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-07-18,16
2022-07-18 17:00:00,23.1,23.01,1017,59,14.85,2.21,0,10000,5.0,261,6.13,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-07-18,17
2022-07-18 18:00:00,22.2,22.17,1017,65,15.55,0.84,0,10000,5.05,269,6.38,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-07-18,18
2022-07-18 19:00:00,21.18,21.21,1017,71,15.93,0.21,0,10000,4.83,279,6.48,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-07-18,19
2022-07-18 20:00:00,20.13,20.21,1018,77,16.15,0.0,0,10000,4.32,289,6.82,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-07-18,20
2022-07-18 21:00:00,19.6,19.7,1018,80,16.39,0.0,0,10000,3.64,293,6.11,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-07-18,21
2022-07-18 22:00:00,19.32,19.45,1018,82,16.48,0.0,1,10000,3.4,295,5.84,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-07-18,22
2022-07-18 23:00:00,18.99,19.11,1018,83,16.33,0.0,1,10000,3.64,300,6.47,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-07-18,23
2022-07-19 00:00:00,18.73,18.88,1019,85,16.38,0.0,2,10000,3.45,307,6.45,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-07-19,0
2022-07-19 01:00:00,18.51,18.66,1018,86,16.37,0.0,12,10000,3.03,315,5.82,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2022-07-19,1
2022-07-19 02:00:00,18.31,18.47,1018,87,16.37,0.0,14,10000,2.7,321,5.33,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2022-07-19,2
2022-07-19 03:00:00,18.16,18.3,1018,87,16.27,0.0,12,10000,2.44,323,4.9,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2022-07-19,3
2022-07-19 04:00:00,18.01,18.16,1019,88,16.17,0.0,10,10000,2.4,326,5.15,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-07-19,4
2022-07-19 05:00:00,17.82,17.93,1019,87,15.99,0.0,8,10000,2.08,331,4.57,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-07-19,5
2022-07-19 06:00:00,17.83,17.91,1019,86,15.87,0.12,7,10000,2.22,332,4.71,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-07-19,6
2022-07-19 07:00:00,18.94,18.98,1020,80,15.65,0.63,0,10000,3.06,332,5.22,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-07-19,7
2022-07-19 08:00:00,20.33,20.25,1020,70,14.99,1.81,1,10000,3.37,332,4.65,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-07-19,8
2022-07-19 09:00:00,21.78,21.63,1020,62,14.33,3.71,1,10000,3.3,330,4.19,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-07-19,9
