dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,date,hour
2022-05-18 15:00:00,23.65,23.43,1012,52,13.22,5.63,20,10000,5.52,316,4.25,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2022-05-18,15
2022-05-18 16:00:00,23.36,23.08,1013,51,12.66,3.96,28,10000,5.84,319,5.29,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-05-18,16
2022-05-18 17:00:00,22.71,22.34,1014,50,11.76,2.05,31,10000,6.3,323,6.45,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-05-18,17
2022-05-18 18:00:00,21.49,20.97,1015,49,10.34,0.77,31,10000,6.32,330,7.91,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-05-18,18
2022-05-18 19:00:00,19.7,19.01,1016,49,8.7,0.18,4,10000,5.6,338,8.45,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-05-18,19
2022-05-18 20:00:00,17.1,16.33,1018,56,8.42,0.0,2,10000,4.84,339,9.3,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-05-18,20
2022-05-18 21:00:00,16.27,15.52,1019,60,8.83,0.0,5,10000,4.38,343,9.36,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-05-18,21
2022-05-18 22:00:00,15.76,15.04,1019,63,8.82,0.0,10,10000,3.71,349,8.5,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-05-18,22
2022-05-18 23:00:00,15.25,14.55,1018,66,9.08,0.0,14,10000,3.43,348,8.25,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2022-05-18,23
2022-05-19 00:00:00,14.81,14.15,1018,69,9.3,0.0,24,10000,3.28,355,7.87,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2022-05-19,0
2022-05-19 01:00:00,14.59,13.93,1018,70,9.33,0.0,99,10000,2.47,356,5.64,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-05-19,1
2022-05-19 02:00:00,14.32,13.64,1017,70,9.11,0.0,100,10000,2.07,350,4.59,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-05-19,2
2022-05-19 03:00:00,14.31,13.57,1017,68,8.84,0.0,100,10000,1.62,354,3.72,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-05-19,3
2022-05-19 04:00:00,14.06,13.3,1017,68,8.42,0.0,100,10000,1.39,5,2.35,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-05-19,4
2022-05-19 05:00:00,13.93,13.13,1017,67,8.03,0.0,100,10000,1.48,20,1.97,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-05-19,5
2022-05-19 06:00:00,14.29,13.42,1018,63,7.68,0.1,100,10000,1.47,9,2.1,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-05-19,6
2022-05-19 07:00:00,15.64,14.7,1018,55,7.06,0.54,100,10000,1.47,8,2.23,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-05-19,7
2022-05-19 08:00:00,17.47,16.5,1018,47,6.24,1.54,100,10000,1.84,0,2.64,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-05-19,8
2022-05-19 09:00:00,19.62,18.68,1018,40,5.96,3.18,97,10000,2.16,359,2.63,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-05-19,9
2022-05-19 10:00:00,21.96,21.18,1018,37,6.53,5.32,80,10000,1.6,19,1.83,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-05-19,10
2022-05-19 11:00:00,23.89,23.22,1017,34,6.76,7.24,83,10000,0.62,40,1.18,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-05-19,11
2022-05-19 12:00:00,25.26,24.68,1017,32,6.73,8.46,86,10000,0.61,268,1.08,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-05-19,12
2022-05-19 13:00:00,25.95,25.95,1016,31,6.92,8.13,99,10000,1.66,279,1.64,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-05-19,13
2022-05-19 14:00:00,25.78,25.25,1016,32,7.63,7.22,99,10000,2.47,294,2.03,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-05-19,14
2022-05-19 15:00:00,25.95,25.95,1015,34,8.64,5.54,93,10000,2.75,301,2.33,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-05-19,15
2022-05-19 16:00:00,25.54,25.09,1015,36,9.49,3.48,95,10000,3.71,311,2.25,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-05-19,16
2022-05-19 17:00:00,24.93,24.52,1015,40,10.4,1.8,96,10000,4.89,330,4.15,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-05-19,17
2022-05-19 18:00:00,22.34,21.78,1015,44,9.77,0.68,97,10000,5.57,333,7.32,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-05-19,18
2022-05-19 19:00:00,20.7,20.05,1015,47,9.11,0.16,100,10000,4.4,333,6.98,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-05-19,19
2022-05-19 20:00:00,19.31,18.63,1015,51,9.02,0.0,100,10000,4.41,335,7.42,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-05-19,20
2022-05-19 21:00:00,18.29,17.58,1015,54,8.86,0.0,100,10000,3.93,341,7.44,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-05-19,21
2022-05-19 22:00:00,17.84,17.09,1016,54,8.54,0.0,100,10000,3.2,347,6.3,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-05-19,22
2022-05-19 23:00:00,17.59,16.81,1016,54,8.31,0.0,100,10000,2.63,353,4.92,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-05-19,23
2022-05-20 00:00:00,17.1,16.3,1016,55,8.33,0.0,100,10000,2.41,351,4.61,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-05-20,0
2022-05-20 01:00:00,16.8,16.02,1016,57,8.51,0.0,100,10000,2.07,348,3.83,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-05-20,1
2022-05-20 02:00:00,16.65,15.91,1015,59,8.75,0.0,100,10000,2.16,357,4.05,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-05-20,2
