dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2021-11-28 15:00:00,13.82,12.88,1024,62,6.67,0.83,40,10000,6.54,325,10.52,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.0,,2021-11-28,15
2021-11-28 16:00:00,13.73,12.8,1024,63,6.82,0.1,42,10000,6.13,316,9.78,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.0,,2021-11-28,16
2021-11-28 17:00:00,13.39,12.56,1024,68,7.61,0.0,47,10000,5.43,306,10.81,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.07,,2021-11-28,17
2021-11-28 18:00:00,13.39,12.74,1024,75,9.06,0.0,55,10000,6.06,311,11.09,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.34,{'1h': 0.11},2021-11-28,18
2021-11-28 19:00:00,13.15,12.64,1024,81,9.97,0.0,62,10000,6.45,329,11.88,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.51,,2021-11-28,19
2021-11-28 20:00:00,12.73,12.33,1025,87,10.93,0.0,49,10000,5.99,329,11.97,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.44,,2021-11-28,20
2021-11-28 21:00:00,12.85,12.46,1025,87,11.01,0.0,41,10000,6.23,329,11.72,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.4,,2021-11-28,21
2021-11-28 22:00:00,12.77,12.35,1026,86,10.77,0.0,37,10000,6.55,334,12.1,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.33,,2021-11-28,22
2021-11-28 23:00:00,12.68,12.22,1026,85,10.47,0.0,35,10000,6.07,335,11.78,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.26,,2021-11-28,23
2021-11-29 00:00:00,12.7,12.19,1026,83,10.18,0.0,30,10000,5.93,335,11.86,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.22,,2021-11-29,0
2021-11-29 01:00:00,12.6,12.08,1025,83,10.03,0.0,5,10000,5.54,327,11.61,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.11,,2021-11-29,1
2021-11-29 02:00:00,12.76,12.23,1025,82,9.96,0.0,9,10000,5.78,322,11.54,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.3,{'1h': 0.11},2021-11-29,2
2021-11-29 03:00:00,12.92,12.38,1025,81,9.99,0.0,8,10000,5.96,325,11.37,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.38,{'1h': 0.12},2021-11-29,3
2021-11-29 04:00:00,12.83,12.26,1025,80,9.65,0.0,10,10000,5.83,331,11.44,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.42,,2021-11-29,4
2021-11-29 05:00:00,12.61,11.96,1025,78,9.16,0.0,23,10000,6.13,333,11.15,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.3,,2021-11-29,5
2021-11-29 06:00:00,12.23,11.49,1025,76,8.4,0.0,31,10000,5.73,332,10.87,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.18,,2021-11-29,6
2021-11-29 07:00:00,12.04,11.23,1026,74,7.73,0.0,10,10000,5.01,329,10.39,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.07,,2021-11-29,7
2021-11-29 08:00:00,11.99,11.26,1026,77,8.37,0.0,9,10000,4.69,323,9.93,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.07,,2021-11-29,8
