dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2022-10-24 15:00:00,19.99,19.82,1014,68,13.91,0.79,20,10000,4.33,189,6.14,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.4,,2022-10-24,15
2022-10-24 16:00:00,19.85,19.69,1014,69,14.0,0.66,36,10000,3.27,190,5.36,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.4,,2022-10-24,16
2022-10-24 17:00:00,19.53,19.42,1014,72,14.35,0.19,52,10000,3.08,187,5.79,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.4,,2022-10-24,17
2022-10-24 18:00:00,19.08,19.0,1015,75,14.55,0.0,68,10000,3.12,184,6.22,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.32,,2022-10-24,18
2022-10-24 19:00:00,18.37,18.35,1015,80,14.86,0.0,75,10000,2.47,186,6.1,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-10-24,19
2022-10-24 20:00:00,18.07,18.05,1015,81,15.07,0.0,94,10000,2.64,174,6.2,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-10-24,20
2022-10-24 21:00:00,17.72,17.69,1015,82,14.94,0.0,96,10000,2.72,166,7.05,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-10-24,21
2022-10-24 22:00:00,17.94,18.01,1015,85,15.67,0.0,97,10000,2.14,170,6.57,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-10-24,22
2022-10-24 23:00:00,17.8,17.96,1014,89,16.25,0.0,98,10000,3.2,148,8.22,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-10-24,23
2022-10-25 00:00:00,17.87,18.11,1014,92,16.9,0.0,98,10000,3.58,170,9.19,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-10-25,0
