dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2022-06-14 15:00:00,25.97,25.97,1014,54,15.95,6.42,0,10000,3.62,264,2.59,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2022-06-14,15
2022-06-14 16:00:00,26.29,26.29,1014,51,15.35,4.41,14,10000,4.08,262,3.58,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,,2022-06-14,16
2022-06-14 17:00:00,26.27,26.27,1014,50,15.03,2.37,23,10000,3.82,267,3.48,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,,2022-06-14,17
2022-06-14 18:00:00,25.96,25.96,1013,49,14.43,0.96,29,10000,3.57,285,3.68,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.0,,2022-06-14,18
2022-06-14 19:00:00,25.02,24.88,1013,50,13.88,0.26,0,10000,2.35,298,2.8,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2022-06-14,19
2022-06-14 20:00:00,23.21,23.02,1013,55,13.85,0.0,0,10000,1.45,302,2.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2022-06-14,20
2022-06-14 21:00:00,22.46,22.25,1013,57,13.53,0.0,0,10000,0.43,14,1.16,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-06-14,21
2022-06-14 22:00:00,22.31,22.06,1014,56,13.28,0.0,0,10000,1.11,73,1.58,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-06-14,22
2022-06-14 23:00:00,21.73,21.53,1014,60,13.55,0.0,0,10000,1.91,128,2.69,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-06-14,23
2022-06-15 00:00:00,20.64,20.46,1014,65,14.0,0.0,1,10000,1.96,147,2.62,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-06-15,0
2022-06-15 01:00:00,19.9,19.77,1014,70,14.3,0.0,9,10000,1.62,195,2.27,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-06-15,1
2022-06-15 02:00:00,19.48,19.34,1014,71,14.29,0.0,9,10000,1.63,209,1.97,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-06-15,2
2022-06-15 03:00:00,19.22,19.05,1013,71,14.21,0.0,36,10000,1.93,231,2.63,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.0,,2022-06-15,3
2022-06-15 04:00:00,18.82,18.72,1013,75,14.52,0.0,52,10000,1.79,279,3.24,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.03,,2022-06-15,4
2022-06-15 05:00:00,18.46,18.42,1014,79,15.06,0.0,62,10000,1.54,255,2.71,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.2,{'1h': 0.22},2022-06-15,5
2022-06-15 06:00:00,19.07,18.99,1014,75,14.8,0.16,68,10000,0.94,136,1.3,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.0,,2022-06-15,6
2022-06-15 07:00:00,20.08,19.95,1014,69,14.55,0.42,100,10000,1.2,154,2.52,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.18,,2022-06-15,7
2022-06-15 08:00:00,21.33,21.16,1015,63,14.22,1.11,97,10000,2.68,208,3.1,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.15,,2022-06-15,8
2022-06-15 09:00:00,21.55,21.43,1016,64,14.69,2.23,92,10000,5.38,249,6.73,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.36,,2022-06-15,9
2022-06-15 10:00:00,23.48,23.37,1015,57,14.67,3.17,94,10000,1.05,23,1.42,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.78,{'1h': 0.54},2022-06-15,10
2022-06-15 11:00:00,24.66,24.49,1014,50,13.71,4.26,95,10000,2.19,95,2.93,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.99,{'1h': 0.12},2022-06-15,11
2022-06-15 12:00:00,23.83,23.76,1016,57,15.04,4.94,96,10000,3.5,233,3.34,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.98,{'1h': 0.1},2022-06-15,12
2022-06-15 13:00:00,23.45,23.39,1014,59,15.01,7.96,100,10000,2.32,304,2.45,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.09,,2022-06-15,13
2022-06-15 14:00:00,23.67,23.61,1014,58,15.11,7.11,100,10000,3.9,250,3.54,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.07,,2022-06-15,14
2022-06-15 15:00:00,22.94,22.88,1014,61,15.3,5.52,100,10000,4.74,274,4.68,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.3,{'1h': 0.11},2022-06-15,15
2022-06-15 16:00:00,22.82,22.72,1013,60,14.93,2.16,100,10000,3.89,295,4.47,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.21,,2022-06-15,16
2022-06-15 17:00:00,23.97,23.86,1013,55,14.76,1.16,100,10000,3.97,292,4.12,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.2,,2022-06-15,17
2022-06-15 18:00:00,22.9,22.81,1013,60,14.88,0.47,100,10000,4.01,296,4.49,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.14,,2022-06-15,18
2022-06-15 19:00:00,21.5,21.46,1014,67,15.23,0.23,94,10000,3.12,266,3.53,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.48,,2022-06-15,19
2022-06-15 20:00:00,19.02,19.14,1015,83,16.24,0.0,97,10000,4.97,276,6.4,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.6,{'1h': 0.31},2022-06-15,20
2022-06-15 21:00:00,18.39,18.5,1016,85,16.14,0.0,93,10000,4.85,272,6.66,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.6,,2022-06-15,21
2022-06-15 22:00:00,18.16,18.22,1016,84,15.61,0.0,77,10000,3.07,268,4.72,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.53,,2022-06-15,22
2022-06-15 23:00:00,17.92,17.91,1016,82,15.02,0.0,81,10000,2.56,246,4.05,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.4,,2022-06-15,23
2022-06-16 00:00:00,17.45,17.44,1016,84,15.01,0.0,70,10000,2.42,234,4.18,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.24,,2022-06-16,0
2022-06-16 01:00:00,17.17,17.19,1016,86,14.98,0.0,24,10000,1.92,237,3.17,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.0,,2022-06-16,1
2022-06-16 02:00:00,17.06,17.07,1016,86,15.05,0.0,62,10000,1.85,216,3.18,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-06-16,2
2022-06-16 03:00:00,16.91,16.95,1016,88,15.16,0.0,75,10000,1.68,197,2.83,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-06-16,3
2022-06-16 04:00:00,16.88,16.92,1016,88,15.15,0.0,81,10000,1.44,207,2.45,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-06-16,4
2022-06-16 05:00:00,16.75,16.78,1017,88,15.0,0.0,85,10000,1.27,216,1.84,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-06-16,5
2022-06-16 06:00:00,17.2,17.17,1017,84,14.78,0.16,87,10000,0.99,203,1.53,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,,2022-06-16,6
2022-06-16 07:00:00,18.16,17.96,1018,74,13.78,0.72,98,10000,1.09,192,1.48,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,,2022-06-16,7
2022-06-16 08:00:00,19.48,19.13,1018,63,12.55,1.91,99,10000,1.37,207,1.58,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,,2022-06-16,8
2022-06-16 09:00:00,20.98,20.54,1018,54,11.56,3.81,90,10000,1.93,211,1.95,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,,2022-06-16,9
2022-06-16 10:00:00,22.08,21.62,1018,49,11.07,6.22,92,10000,2.28,210,2.41,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,,2022-06-16,10
2022-06-16 11:00:00,23.01,22.57,1018,46,10.72,8.34,93,10000,2.54,221,2.82,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,,2022-06-16,11
2022-06-16 12:00:00,23.6,23.19,1018,45,10.79,9.67,93,10000,3.28,223,3.18,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,,2022-06-16,12
2022-06-16 13:00:00,24.22,23.85,1017,44,11.04,9.79,50,10000,3.82,220,3.52,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.0,,2022-06-16,13
2022-06-16 14:00:00,24.43,24.08,1017,44,11.35,8.75,69,10000,4.06,228,3.75,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.0,,2022-06-16,14
