dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2022-10-08 15:00:00,28.29,28.41,1013,46,15.57,2.57,0,10000,4.06,313,3.44,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2022-10-08,15
2022-10-08 16:00:00,27.66,27.7,1013,45,14.66,1.31,3,10000,4.99,317,6.09,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2022-10-08,16
2022-10-08 17:00:00,26.71,26.99,1013,47,14.47,0.44,5,10000,4.85,321,7.1,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2022-10-08,17
2022-10-08 18:00:00,24.75,24.61,1014,51,13.94,0.0,6,10000,4.72,324,7.98,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2022-10-08,18
2022-10-08 19:00:00,22.51,22.33,1014,58,13.84,0.0,0,10000,4.73,328,8.66,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-10-08,19
2022-10-08 20:00:00,20.29,20.05,1015,64,13.5,0.0,0,10000,3.98,344,6.94,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-10-08,20
2022-10-08 21:00:00,19.75,19.53,1015,67,13.56,0.0,0,10000,3.22,358,5.96,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-10-08,21
2022-10-08 22:00:00,19.53,19.29,1015,67,13.45,0.0,0,10000,2.74,350,4.83,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-10-08,22
2022-10-08 23:00:00,19.45,19.17,1015,66,13.02,0.0,0,10000,2.29,345,3.89,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-10-08,23
2022-10-09 00:00:00,19.14,18.83,1015,66,12.9,0.0,0,10000,2.34,327,4.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-10-09,0
2022-10-09 01:00:00,18.79,18.53,1015,69,13.12,0.0,0,10000,2.24,327,4.05,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-10-09,1
2022-10-09 02:00:00,18.43,18.21,1014,72,13.44,0.0,30,10000,2.06,342,4.08,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.0,,2022-10-09,2
2022-10-09 03:00:00,18.07,17.86,1014,74,13.6,0.0,22,10000,1.96,333,3.34,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.0,,2022-10-09,3
