dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,date,hour
2022-09-08 15:00:00,24.34,24.45,1016,62,16.6,3.83,75,10000,4.58,266,5.3,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-09-08,15
2022-09-08 16:00:00,24.36,24.52,1016,64,17.12,2.38,78,10000,4.49,270,5.34,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-09-08,16
2022-09-08 17:00:00,24.12,24.34,1017,67,17.61,1.0,83,10000,4.3,274,5.3,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-09-08,17
2022-09-08 18:00:00,23.57,23.86,1017,72,18.23,0.24,86,10000,3.85,283,5.06,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-09-08,18
2022-09-08 19:00:00,22.61,22.99,1018,79,18.78,0.0,94,10000,3.23,288,4.68,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-09-08,19
2022-09-08 20:00:00,21.6,22.06,1019,86,19.53,0.0,75,10000,2.89,299,4.59,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2022-09-08,20
2022-09-08 21:00:00,21.36,21.85,1019,88,19.53,0.0,63,10000,2.72,309,4.48,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2022-09-08,21
2022-09-08 22:00:00,21.09,21.58,1019,89,19.52,0.0,56,10000,2.49,312,4.18,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2022-09-08,22
2022-09-08 23:00:00,20.9,21.4,1019,90,19.49,0.0,61,10000,2.31,313,3.77,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2022-09-08,23
2022-09-09 00:00:00,20.63,21.12,1019,91,19.42,0.0,62,10000,2.2,319,3.71,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2022-09-09,0
2022-09-09 01:00:00,20.49,20.97,1019,91,19.25,0.0,37,10000,2.11,327,4.06,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0,2022-09-09,1
2022-09-09 02:00:00,20.36,20.83,1018,91,19.09,0.0,38,10000,1.96,332,3.78,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0,2022-09-09,2
