dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2022-12-04 15:00:00,13.03,12.66,1007,87,10.92,0.28,75,10000,2.86,95,6.83,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.78,,2022-12-04,15
2022-12-04 16:00:00,13.13,12.72,1007,85,10.67,0.05,80,10000,3.22,123,7.69,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.78,,2022-12-04,16
2022-12-04 17:00:00,12.97,12.57,1007,86,10.69,0.0,83,10000,3.81,144,9.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.71,,2022-12-04,17
2022-12-04 18:00:00,12.81,12.5,1008,90,11.21,0.0,88,10000,5.12,149,10.2,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.79,{'1h': 0.54},2022-12-04,18
2022-12-04 19:00:00,12.73,12.49,1008,93,11.63,0.0,95,10000,5.77,143,10.73,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",1.0,{'1h': 0.87},2022-12-04,19
2022-12-04 20:00:00,12.7,12.43,1008,92,11.76,0.0,100,10000,5.89,142,9.92,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",1.0,{'1h': 0.43},2022-12-04,20
2022-12-04 21:00:00,12.35,12.07,1008,93,11.5,0.0,98,10000,5.65,127,10.04,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",1.0,{'1h': 0.17},2022-12-04,21
2022-12-04 22:00:00,12.25,11.99,1008,94,11.62,0.0,99,10000,5.34,114,9.96,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",1.0,{'1h': 0.11},2022-12-04,22
2022-12-04 23:00:00,12.31,12.02,1007,93,11.53,0.0,99,10000,5.48,104,10.09,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",1.0,{'1h': 0.12},2022-12-04,23
2022-12-05 00:00:00,12.13,11.85,1006,94,11.45,0.0,99,4130,5.4,102,9.86,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",1.0,{'1h': 2.41},2022-12-05,0
