dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,date,hour
2022-01-06 15:00:00,13.86,12.92,1020,62,6.71,1.01,75,10000,5.98,344,7.43,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-01-06,15
2022-01-06 16:00:00,13.82,12.88,1021,62,6.67,0.42,67,10000,5.81,344,7.87,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-01-06,16
2022-01-06 17:00:00,13.39,12.48,1021,65,6.95,0.0,59,10000,5.31,349,8.89,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-01-06,17
2022-01-06 18:00:00,12.57,11.68,1022,69,7.04,0.0,50,10000,4.12,352,9.17,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0,2022-01-06,18
2022-01-06 19:00:00,11.86,11.01,1023,73,7.18,0.0,25,10000,3.64,351,9.25,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0,2022-01-06,19
2022-01-06 20:00:00,11.09,10.27,1025,77,7.39,0.0,18,10000,3.67,347,9.54,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2022-01-06,20
2022-01-06 21:00:00,11.0,10.22,1025,79,7.75,0.0,16,10000,4.03,345,10.44,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2022-01-06,21
2022-01-06 22:00:00,11.13,10.41,1026,81,8.34,0.0,15,10000,4.47,345,11.42,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2022-01-06,22
2022-01-06 23:00:00,11.28,10.63,1026,83,8.69,0.0,14,10000,5.09,347,12.62,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2022-01-06,23
2022-01-07 00:00:00,11.37,10.76,1026,84,9.03,0.0,13,10000,5.22,352,13.07,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2022-01-07,0
2022-01-07 01:00:00,11.47,10.92,1025,86,9.4,0.0,8,10000,5.36,353,13.38,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-01-07,1
2022-01-07 02:00:00,11.63,11.15,1025,88,9.99,0.0,13,10000,5.41,354,13.04,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2022-01-07,2
2022-01-07 03:00:00,11.95,11.58,1026,91,10.74,0.0,15,10000,4.97,354,12.25,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2022-01-07,3
2022-01-07 04:00:00,12.32,11.93,1026,89,10.76,0.0,19,10000,5.4,356,12.01,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2022-01-07,4
2022-01-07 05:00:00,12.38,11.87,1026,84,9.99,0.0,27,10000,5.88,360,11.64,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0,2022-01-07,5
2022-01-07 06:00:00,11.98,11.32,1027,80,8.88,0.0,34,10000,7.23,0,11.8,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0,2022-01-07,6
2022-01-07 07:00:00,11.85,11.0,1027,73,7.43,0.0,86,10000,7.09,1,11.73,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-01-07,7
2022-01-07 08:00:00,10.76,9.9,1028,77,7.07,0.0,43,10000,5.58,3,11.79,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-01-07,8
2022-01-07 09:00:00,10.89,9.99,1028,75,6.81,0.28,29,10000,4.86,5,11.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-01-07,9
2022-01-07 10:00:00,12.05,11.03,1029,66,6.19,0.81,22,10000,5.43,5,10.47,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2022-01-07,10
2022-01-07 11:00:00,13.07,12.03,1029,61,5.95,1.44,17,10000,5.36,14,7.86,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2022-01-07,11
2022-01-07 12:00:00,13.84,12.79,1029,58,5.87,1.92,15,10000,5.67,22,7.25,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2022-01-07,12
2022-01-07 13:00:00,14.46,13.32,1028,52,4.88,1.91,0,10000,5.57,28,6.91,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-01-07,13
2022-01-07 14:00:00,14.77,13.56,1028,48,4.21,1.54,0,10000,5.39,29,6.57,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-01-07,14
2022-01-07 15:00:00,14.82,13.64,1028,49,4.41,0.93,0,10000,4.91,38,6.3,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-01-07,15
