dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,date,hour
2022-02-02 15:00:00,16.72,15.62,1025,45,4.74,1.38,0,10000,1.08,236,1.13,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-02-02,15
2022-02-02 16:00:00,16.55,15.41,1025,44,4.26,0.56,4,10000,0.95,258,0.71,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-02-02,16
2022-02-02 17:00:00,15.9,14.77,1025,47,4.61,0.15,15,10000,1.19,262,1.4,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2022-02-02,17
2022-02-02 18:00:00,14.57,13.47,1024,53,5.11,0.0,29,10000,1.58,280,1.8,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0,2022-02-02,18
2022-02-02 19:00:00,13.47,12.39,1025,58,5.38,0.0,80,10000,1.74,285,1.94,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2022-02-02,19
2022-02-02 20:00:00,12.32,11.28,1025,64,6.01,0.0,100,10000,2.12,275,2.73,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-02-02,20
2022-02-02 21:00:00,11.97,10.92,1025,65,5.81,0.0,100,10000,1.41,322,1.48,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-02-02,21
2022-02-02 22:00:00,11.95,10.85,1025,63,5.35,0.0,100,10000,1.06,354,1.14,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-02-02,22
2022-02-02 23:00:00,11.66,10.5,1025,62,4.91,0.0,100,10000,0.74,2,0.86,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-02-02,23
2022-02-03 00:00:00,11.05,9.86,1024,63,4.61,0.0,100,10000,0.68,56,0.69,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-02-03,0
2022-02-03 01:00:00,10.66,9.45,1024,64,4.42,0.0,100,10000,0.57,339,0.66,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-02-03,1
2022-02-03 02:00:00,10.61,9.4,1024,64,4.38,0.0,100,10000,0.92,318,0.93,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-02-03,2
2022-02-03 03:00:00,10.26,9.12,1024,68,4.85,0.0,99,10000,1.09,325,1.27,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-02-03,3
2022-02-03 04:00:00,10.13,9.05,1024,71,5.41,0.0,99,10000,0.7,350,0.75,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-02-03,4
2022-02-03 05:00:00,9.94,9.94,1023,75,5.86,0.0,99,10000,0.87,39,0.82,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-02-03,5
2022-02-03 06:00:00,9.74,9.52,1023,77,6.03,0.0,98,10000,1.35,33,1.28,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-02-03,6
2022-02-03 07:00:00,9.35,9.35,1024,78,5.98,0.0,98,10000,0.83,70,0.88,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-02-03,7
2022-02-03 08:00:00,9.29,9.29,1024,78,5.95,0.0,99,10000,0.63,58,0.74,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-02-03,8
2022-02-03 09:00:00,10.57,9.61,1025,74,6.3,0.47,98,10000,0.37,36,0.5,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-02-03,9
2022-02-03 10:00:00,12.5,11.56,1025,67,6.88,1.14,89,10000,0.45,17,0.85,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-02-03,10
2022-02-03 11:00:00,14.07,13.15,1025,62,7.11,1.9,90,10000,0.97,303,1.94,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-02-03,11
2022-02-03 12:00:00,15.34,14.34,1025,54,6.23,2.47,92,10000,0.7,275,1.34,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-02-03,12
2022-02-03 13:00:00,16.0,14.93,1024,49,5.52,2.41,70,10000,1.72,256,2.09,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-02-03,13
2022-02-03 14:00:00,16.05,14.99,1024,49,5.53,1.99,84,10000,2.73,262,2.97,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-02-03,14
2022-02-03 15:00:00,15.88,14.83,1023,50,5.85,1.26,89,10000,2.93,271,3.21,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-02-03,15
2022-02-03 16:00:00,15.28,14.22,1023,52,5.85,0.57,92,10000,3.21,282,3.79,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-02-03,16
2022-02-03 17:00:00,14.4,13.38,1023,57,6.24,0.15,93,10000,2.59,291,3.48,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-02-03,17
2022-02-03 18:00:00,13.25,12.3,1023,64,6.75,0.0,95,10000,2.1,298,3.34,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-02-03,18
2022-02-03 19:00:00,12.97,12.05,1024,66,6.96,0.0,100,10000,1.91,309,3.8,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-02-03,19
2022-02-03 20:00:00,12.91,11.98,1024,66,6.91,0.0,100,10000,1.67,323,3.25,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-02-03,20
2022-02-03 21:00:00,12.81,11.87,1024,66,6.83,0.0,100,10000,1.21,329,1.86,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-02-03,21
2022-02-03 22:00:00,12.35,11.39,1025,67,6.74,0.0,100,10000,1.29,323,1.53,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-02-03,22
2022-02-03 23:00:00,12.3,11.36,1025,68,6.82,0.0,99,10000,1.02,333,1.24,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-02-03,23
2022-02-04 00:00:00,12.42,11.49,1024,68,6.88,0.0,99,10000,1.17,324,1.58,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-02-04,0
2022-02-04 01:00:00,12.12,11.22,1024,70,7.03,0.0,99,10000,1.24,341,1.35,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-02-04,1
2022-02-04 02:00:00,11.71,10.84,1024,73,7.2,0.0,99,10000,1.21,337,1.29,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-02-04,2
2022-02-04 03:00:00,11.77,10.93,1024,74,7.5,0.0,100,10000,1.24,350,1.57,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-02-04,3
2022-02-04 04:00:00,11.12,10.32,1024,78,7.69,0.0,100,10000,1.25,10,1.28,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-02-04,4
2022-02-04 05:00:00,11.22,10.46,1024,79,7.9,0.0,100,10000,1.18,355,1.18,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-02-04,5
2022-02-04 06:00:00,11.31,10.56,1024,79,8.05,0.0,100,10000,1.18,355,1.34,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-02-04,6
2022-02-04 07:00:00,11.05,10.3,1024,80,8.05,0.0,100,10000,1.17,25,1.19,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-02-04,7
2022-02-04 08:00:00,11.07,10.35,1025,81,8.14,0.0,100,10000,1.26,4,1.44,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-02-04,8
2022-02-04 09:00:00,11.51,10.81,1025,80,8.4,0.43,100,10000,1.04,354,1.57,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-02-04,9
2022-02-04 10:00:00,12.42,11.7,1025,76,8.66,1.19,100,10000,1.06,355,1.86,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-02-04,10
2022-02-04 11:00:00,13.39,12.64,1026,71,8.5,2.0,100,10000,1.48,347,2.4,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-02-04,11
2022-02-04 12:00:00,14.39,13.56,1025,64,8.01,2.59,100,10000,1.75,344,2.56,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-02-04,12
2022-02-04 13:00:00,15.12,14.25,1025,60,7.58,2.7,100,10000,2.48,346,3.36,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-02-04,13
2022-02-04 14:00:00,15.55,14.65,1024,57,7.22,2.23,100,10000,2.52,346,3.32,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-02-04,14
