dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2022-04-30 15:00:00,26.31,26.31,1022,42,12.39,5.2,0,10000,3.21,297,2.43,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2022-04-30,15
2022-04-30 16:00:00,25.94,25.66,1022,41,11.69,3.3,2,10000,4.05,313,3.03,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2022-04-30,16
2022-04-30 17:00:00,25.23,24.88,1022,41,11.05,1.63,3,10000,4.64,325,4.96,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2022-04-30,17
2022-04-30 18:00:00,23.39,22.96,1021,45,10.79,0.56,4,10000,5.3,331,7.42,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2022-04-30,18
2022-04-30 19:00:00,20.49,19.95,1021,52,10.31,0.1,4,10000,4.72,334,9.2,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2022-04-30,19
2022-04-30 20:00:00,17.52,16.82,1022,57,9.1,0.0,6,10000,4.28,339,9.8,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-04-30,20
2022-04-30 21:00:00,16.69,15.96,1023,59,8.72,0.0,6,10000,3.96,343,9.51,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-04-30,21
2022-04-30 22:00:00,15.98,15.23,1023,61,8.77,0.0,6,10000,3.56,346,9.21,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-04-30,22
2022-04-30 23:00:00,15.49,14.77,1023,64,8.74,0.0,17,10000,3.13,346,8.6,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.0,,2022-04-30,23
2022-05-01 00:00:00,15.01,14.32,1022,67,9.13,0.0,27,10000,2.8,340,8.1,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.0,,2022-05-01,0
2022-05-01 01:00:00,14.61,13.95,1022,70,9.47,0.0,25,10000,2.57,338,7.73,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.0,,2022-05-01,1
2022-05-01 02:00:00,14.2,13.58,1022,73,9.55,0.0,40,10000,2.33,337,7.39,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.0,,2022-05-01,2
2022-05-01 03:00:00,13.97,13.38,1022,75,9.78,0.0,54,10000,2.1,334,7.11,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-05-01,3
2022-05-01 04:00:00,13.5,12.94,1022,78,10.07,0.0,65,10000,2.16,330,7.37,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-05-01,4
2022-05-01 05:00:00,13.08,12.61,1022,83,10.58,0.0,61,10000,2.22,330,7.71,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-05-01,5
2022-05-01 06:00:00,12.9,12.52,1022,87,10.93,0.0,53,10000,2.3,327,7.95,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.0,,2022-05-01,6
2022-05-01 07:00:00,14.01,13.63,1023,83,11.48,0.39,2,10000,3.44,332,8.43,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2022-05-01,7
