dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,date,hour
2022-08-24 15:00:00,22.77,22.83,1014,66,16.09,4.4,40,10000,7.24,328,8.57,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-08-24,15
2022-08-24 16:00:00,23.07,23.13,1014,65,16.14,3.09,33,10000,7.32,330,9.06,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-08-24,16
2022-08-24 17:00:00,22.84,22.9,1014,66,16.16,1.41,25,10000,7.83,332,10.37,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-08-24,17
2022-08-24 18:00:00,22.27,22.35,1015,69,16.31,0.42,18,10000,7.59,336,11.17,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2022-08-24,18
2022-08-24 19:00:00,21.07,21.22,1016,76,16.68,0.0,9,10000,6.93,339,12.44,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-08-24,19
2022-08-24 20:00:00,19.76,19.96,1016,83,17.09,0.0,4,10000,6.55,340,13.37,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-08-24,20
2022-08-24 21:00:00,19.39,19.6,1017,85,16.94,0.0,5,10000,6.17,341,13.21,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-08-24,21
2022-08-24 22:00:00,19.15,19.34,1017,85,16.81,0.0,6,10000,5.41,340,12.44,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-08-24,22
2022-08-24 23:00:00,18.88,19.07,1017,86,16.61,0.0,5,10000,4.98,340,11.66,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-08-24,23
2022-08-25 00:00:00,18.68,18.85,1017,86,16.51,0.0,5,10000,4.22,339,10.84,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-08-25,0
2022-08-25 01:00:00,18.5,18.65,1016,86,16.41,0.0,0,10000,4.06,333,10.15,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-08-25,1
2022-08-25 02:00:00,18.32,18.48,1016,87,16.44,0.0,3,10000,4.01,333,10.2,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-08-25,2
2022-08-25 03:00:00,18.19,18.36,1016,88,16.54,0.0,5,10000,4.22,333,10.64,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-08-25,3
2022-08-25 04:00:00,18.19,18.39,1016,89,16.66,0.0,7,10000,4.07,335,10.63,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-08-25,4
