dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,date,hour
2022-05-08 15:00:00,28.07,27.19,1018,31,9.37,5.06,0,10000,4.74,319,4.26,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-05-08,15
2022-05-08 16:00:00,27.55,26.87,1018,32,9.39,3.41,3,10000,5.81,323,5.78,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-05-08,16
2022-05-08 17:00:00,26.42,26.42,1018,34,9.31,1.72,6,10000,5.7,330,7.39,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-05-08,17
2022-05-08 18:00:00,24.78,24.28,1017,37,9.12,0.63,13,10000,5.07,330,8.16,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2022-05-08,18
2022-05-08 19:00:00,22.17,21.57,1018,43,9.01,0.13,43,10000,4.22,331,7.58,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-05-08,19
2022-05-08 20:00:00,18.85,18.17,1018,53,9.21,0.0,31,10000,3.84,334,7.6,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0,2022-05-08,20
2022-05-08 21:00:00,18.04,17.31,1019,54,8.72,0.0,21,10000,3.36,347,7.11,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2022-05-08,21
2022-05-08 22:00:00,17.63,16.83,1019,53,7.95,0.0,17,10000,2.65,357,6.15,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2022-05-08,22
2022-05-08 23:00:00,17.23,16.39,1019,53,7.57,0.0,15,10000,2.2,354,5.02,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2022-05-08,23
2022-05-09 00:00:00,16.91,16.04,1019,53,7.45,0.0,13,10000,1.94,348,3.15,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2022-05-09,0
2022-05-09 01:00:00,16.66,15.79,1018,54,7.42,0.0,5,10000,1.84,353,2.56,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-05-09,1
2022-05-09 02:00:00,16.5,15.62,1018,54,7.42,0.0,5,10000,1.47,15,1.46,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-05-09,2
2022-05-09 03:00:00,16.35,15.48,1018,55,7.27,0.0,4,10000,1.02,32,1.14,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-05-09,3
2022-05-09 04:00:00,16.2,15.29,1018,54,7.17,0.0,4,10000,1.19,23,1.25,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-05-09,4
2022-05-09 05:00:00,15.86,14.94,1018,55,7.15,0.0,5,10000,1.53,356,1.5,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-05-09,5
2022-05-09 06:00:00,15.78,14.88,1018,56,7.28,0.0,8,10000,1.42,3,1.46,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-05-09,6
2022-05-09 07:00:00,17.45,16.61,1019,52,7.61,0.46,10,10000,1.5,9,2.02,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-05-09,7
2022-05-09 08:00:00,19.83,19.04,1019,45,7.53,1.45,20,10000,1.45,27,1.95,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2022-05-09,8
2022-05-09 09:00:00,22.16,21.45,1019,39,7.34,3.07,17,10000,1.29,47,1.78,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2022-05-09,9
2022-05-09 10:00:00,24.5,23.89,1020,34,7.03,4.97,18,10000,0.9,352,1.42,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2022-05-09,10
2022-05-09 11:00:00,26.26,26.26,1020,31,6.87,6.83,19,10000,1.46,320,1.43,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2022-05-09,11
2022-05-09 12:00:00,27.17,26.53,1019,30,7.2,8.0,25,10000,1.94,311,1.39,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-05-09,12
2022-05-09 13:00:00,27.62,26.83,1019,30,7.95,7.78,58,10000,2.58,314,1.7,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-05-09,13
2022-05-09 14:00:00,27.86,26.99,1018,30,8.31,6.89,75,10000,3.23,314,2.03,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-05-09,14
2022-05-09 15:00:00,27.44,26.75,1018,31,8.57,5.25,77,10000,4.2,317,2.95,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-05-09,15
2022-05-09 16:00:00,26.38,26.38,1018,33,8.49,3.61,82,10000,5.34,325,4.85,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-05-09,16
2022-05-09 17:00:00,24.98,24.45,1018,35,8.29,1.82,84,10000,5.73,333,6.95,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-05-09,17
2022-05-09 18:00:00,23.71,23.1,1018,37,8.29,0.67,74,10000,5.01,334,7.36,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-05-09,18
2022-05-09 19:00:00,21.62,20.96,1019,43,8.59,0.14,92,10000,4.14,336,7.27,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-05-09,19
2022-05-09 20:00:00,19.63,18.95,1019,50,9.04,0.0,79,10000,3.89,341,7.35,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2022-05-09,20
2022-05-09 21:00:00,18.69,17.95,1019,51,8.61,0.0,85,10000,3.49,346,7.47,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-05-09,21
2022-05-09 22:00:00,18.03,17.25,1019,52,8.07,0.0,89,10000,3.03,347,6.63,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-05-09,22
2022-05-09 23:00:00,17.55,16.74,1019,53,7.86,0.0,91,10000,2.46,349,5.4,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-05-09,23
2022-05-10 00:00:00,17.08,16.28,1019,55,7.99,0.0,93,10000,1.88,355,3.54,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-05-10,0
2022-05-10 01:00:00,16.65,15.83,1019,56,8.06,0.0,95,10000,1.61,355,2.28,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-05-10,1
2022-05-10 02:00:00,16.38,15.56,1019,57,7.98,0.0,96,10000,1.49,354,1.84,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-05-10,2
2022-05-10 03:00:00,16.2,15.36,1019,57,7.76,0.0,96,10000,1.43,5,1.46,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-05-10,3
2022-05-10 04:00:00,16.02,15.14,1019,56,7.5,0.0,87,10000,1.11,21,1.26,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-05-10,4
2022-05-10 05:00:00,15.82,14.92,1019,56,7.23,0.0,78,10000,0.88,20,0.99,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2022-05-10,5
2022-05-10 06:00:00,15.95,15.04,1019,55,7.17,0.0,74,10000,0.94,30,1.07,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-05-10,6
2022-05-10 07:00:00,17.63,16.78,1020,51,7.42,0.49,74,10000,0.36,360,0.57,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-05-10,7
2022-05-10 08:00:00,19.81,19.0,1020,44,7.26,1.52,71,10000,0.42,301,0.56,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-05-10,8
2022-05-10 09:00:00,22.08,21.34,1020,38,7.01,3.23,67,10000,0.35,169,0.57,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-05-10,9
2022-05-10 10:00:00,23.76,23.03,1020,32,6.08,5.27,64,10000,1.19,210,1.16,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-05-10,10
2022-05-10 11:00:00,24.67,24.0,1020,31,6.0,7.24,55,10000,1.97,233,1.93,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-05-10,11
2022-05-10 12:00:00,25.05,24.45,1020,32,6.69,8.48,49,10000,2.61,238,2.22,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-05-10,12
2022-05-10 13:00:00,25.67,25.1,1020,31,7.03,8.2,13,10000,2.99,245,2.53,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2022-05-10,13
2022-05-10 14:00:00,26.27,26.27,1019,30,7.3,7.27,11,10000,3.63,248,3.42,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2022-05-10,14
