dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,date,hour
2023-02-02 15:00:00,13.73,12.54,1028,53,4.33,1.39,0,10000,2.02,103,2.75,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2023-02-02,15
2023-02-02 16:00:00,13.71,12.47,1028,51,3.77,0.64,0,10000,1.73,113,2.67,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2023-02-02,16
2023-02-02 17:00:00,13.45,12.18,1028,51,3.53,0.17,0,10000,0.73,123,1.12,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2023-02-02,17
2023-02-02 18:00:00,12.28,10.97,1029,54,3.25,0.0,0,10000,0.18,27,0.54,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-02,18
2023-02-02 19:00:00,11.32,9.97,1029,56,2.87,0.0,0,10000,0.69,3,0.75,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-02,19
2023-02-02 20:00:00,10.21,8.83,1030,59,2.74,0.0,0,10000,1.2,21,1.24,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-02,20
2023-02-02 21:00:00,9.62,8.98,1030,63,3.05,0.0,0,10000,1.74,39,1.73,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-02,21
2023-02-02 22:00:00,9.08,8.0,1030,67,3.59,0.0,0,10000,2.15,50,2.18,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-02,22
2023-02-02 23:00:00,8.57,7.3,1030,72,4.03,0.0,0,10000,2.28,55,2.62,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-02,23
2023-02-03 00:00:00,8.16,6.8,1030,74,4.12,0.0,0,10000,2.29,57,2.69,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-03,0
2023-02-03 01:00:00,7.8,6.37,1030,75,3.99,0.0,0,10000,2.3,57,2.77,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-03,1
2023-02-03 02:00:00,7.47,5.8,1030,77,3.93,0.0,0,10000,2.53,55,3.26,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-03,2
2023-02-03 03:00:00,7.13,5.36,1030,78,3.92,0.0,0,10000,2.58,56,3.35,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-03,3
2023-02-03 04:00:00,6.84,4.96,1030,80,3.82,0.0,0,10000,2.66,55,3.54,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-03,4
2023-02-03 05:00:00,6.57,4.58,1030,80,3.63,0.0,0,10000,2.73,55,3.89,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-03,5
2023-02-03 06:00:00,6.32,4.2,1030,79,3.29,0.0,0,10000,2.84,56,4.09,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-03,6
2023-02-03 07:00:00,6.09,3.91,1031,79,2.99,0.0,0,10000,2.87,56,4.17,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-03,7
2023-02-03 08:00:00,5.95,3.73,1031,78,2.6,0.0,0,10000,2.88,56,4.27,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2023-02-03,8
2023-02-03 09:00:00,7.13,5.25,1031,71,2.46,0.49,0,10000,2.73,59,4.82,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2023-02-03,9
2023-02-03 10:00:00,9.01,7.29,1032,61,2.18,1.25,0,10000,3.05,65,4.86,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2023-02-03,10
2023-02-03 11:00:00,10.82,9.37,1032,54,2.19,2.09,0,10000,2.99,67,4.53,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2023-02-03,11
2023-02-03 12:00:00,12.37,10.97,1032,50,2.37,2.72,0,10000,2.86,73,4.12,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2023-02-03,12
2023-02-03 13:00:00,13.64,12.26,1031,46,2.52,2.8,0,10000,2.52,78,3.52,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2023-02-03,13
2023-02-03 14:00:00,14.53,13.19,1030,44,2.66,2.31,0,10000,2.26,73,3.03,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2023-02-03,14
2023-02-03 15:00:00,15.03,13.71,1030,43,2.92,1.46,0,10000,1.92,56,2.6,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2023-02-03,15
2023-02-03 16:00:00,15.09,13.83,1030,45,3.41,0.69,0,10000,1.77,44,2.5,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2023-02-03,16
2023-02-03 17:00:00,14.32,13.14,1030,51,4.66,0.18,0,10000,1.76,21,2.62,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2023-02-03,17
2023-02-03 18:00:00,12.44,11.25,1031,58,4.63,0.0,0,10000,2.05,8,2.02,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-03,18
2023-02-03 19:00:00,11.6,10.43,1031,62,4.71,0.0,0,10000,2.3,8,2.51,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-03,19
2023-02-03 20:00:00,10.96,9.78,1031,64,4.64,0.0,0,10000,2.35,20,2.91,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-03,20
2023-02-03 21:00:00,10.49,9.29,1031,65,4.41,0.0,0,10000,2.3,29,2.54,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-03,21
2023-02-03 22:00:00,10.08,8.87,1032,66,4.28,0.0,0,10000,2.33,38,2.47,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-03,22
2023-02-03 23:00:00,9.68,8.51,1032,67,4.18,0.0,0,10000,2.4,44,2.62,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-03,23
2023-02-04 00:00:00,9.28,8.06,1032,69,4.14,0.0,0,10000,2.37,42,2.51,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-04,0
2023-02-04 01:00:00,8.95,7.6,1031,70,3.95,0.0,0,10000,2.47,44,3.02,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-04,1
2023-02-04 02:00:00,8.63,7.1,1031,70,3.8,0.0,0,10000,2.64,42,3.27,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-04,2
2023-02-04 03:00:00,8.31,6.7,1031,71,3.61,0.0,0,10000,2.67,48,3.36,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-04,3
2023-02-04 04:00:00,7.98,6.32,1031,72,3.47,0.0,0,10000,2.65,46,3.36,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-04,4
2023-02-04 05:00:00,7.71,5.98,1031,72,3.24,0.0,0,10000,2.68,44,3.28,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-04,5
2023-02-04 06:00:00,7.4,5.54,1031,72,2.97,0.0,0,10000,2.78,49,3.46,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-04,6
2023-02-04 07:00:00,7.08,5.16,1032,72,2.56,0.0,0,10000,2.78,48,3.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2023-02-04,7
2023-02-04 08:00:00,6.87,4.9,1032,70,2.07,0.0,0,10000,2.79,45,3.73,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2023-02-04,8
2023-02-04 09:00:00,8.03,6.44,1032,66,2.25,0.52,0,10000,2.57,51,4.06,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2023-02-04,9
2023-02-04 10:00:00,9.86,8.48,1033,60,2.59,1.31,0,10000,2.77,58,4.24,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2023-02-04,10
2023-02-04 11:00:00,11.57,10.19,1033,54,2.78,2.21,0,10000,2.59,60,3.97,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2023-02-04,11
2023-02-04 12:00:00,13.19,11.84,1033,49,2.83,2.87,0,10000,2.41,57,3.75,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2023-02-04,12
2023-02-04 13:00:00,14.49,13.17,1032,45,2.83,2.94,0,10000,2.02,49,3.06,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2023-02-04,13
2023-02-04 14:00:00,15.44,14.16,1031,43,3.09,2.43,0,10000,1.96,32,2.88,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2023-02-04,14
