dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2022-10-10 15:00:00,17.54,17.91,1017,98,17.22,2.42,75,10000,3.72,202,4.12,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.84,{'1h': 0.55},2022-10-10,15
2022-10-10 16:00:00,18.11,18.4,1017,93,16.96,1.35,80,10000,3.11,210,3.4,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.83,{'1h': 0.24},2022-10-10,16
2022-10-10 17:00:00,18.62,18.89,1017,90,16.95,0.44,85,10000,2.31,215,2.35,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.71,,2022-10-10,17
2022-10-10 18:00:00,18.71,18.91,1016,87,16.5,0.0,85,10000,1.46,250,1.76,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.91,{'1h': 0.23},2022-10-10,18
2022-10-10 19:00:00,18.73,18.9,1016,86,16.34,0.0,29,10000,1.5,301,2.55,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.35,{'1h': 0.31},2022-10-10,19
2022-10-10 20:00:00,18.66,18.8,1016,85,16.33,0.0,10,10000,1.66,325,3.09,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.27,,2022-10-10,20
2022-10-10 21:00:00,18.33,18.44,1017,85,16.1,0.0,7,10000,1.54,333,2.93,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.28,,2022-10-10,21
2022-10-10 22:00:00,18.04,18.12,1017,85,15.8,0.0,5,10000,1.76,336,3.06,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.24,,2022-10-10,22
2022-10-10 23:00:00,17.81,17.87,1016,85,15.48,0.0,4,10000,1.79,346,3.63,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.24,,2022-10-10,23
2022-10-11 00:00:00,17.46,17.51,1016,86,15.36,0.0,3,10000,1.54,359,2.99,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.24,,2022-10-11,0
2022-10-11 01:00:00,17.28,17.34,1016,87,15.29,0.0,0,10000,1.53,2,2.5,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.07,,2022-10-11,1
2022-10-11 02:00:00,17.06,17.09,1015,87,15.23,0.0,3,10000,1.6,10,2.29,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.11,,2022-10-11,2
2022-10-11 03:00:00,16.92,16.97,1015,88,15.21,0.0,10,10000,1.7,26,2.66,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.1,,2022-10-11,3
2022-10-11 04:00:00,16.89,16.93,1015,88,15.11,0.0,32,10000,1.83,38,2.74,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.1,,2022-10-11,4
2022-10-11 05:00:00,16.72,16.75,1016,88,15.06,0.0,45,10000,2.07,37,3.53,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.14,,2022-10-11,5
2022-10-11 06:00:00,16.67,16.72,1016,89,15.04,0.0,54,10000,2.05,42,3.61,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.1,,2022-10-11,6
2022-10-11 07:00:00,16.57,16.61,1016,89,15.04,0.0,100,10000,2.11,44,3.74,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.01,,2022-10-11,7
2022-10-11 08:00:00,17.33,17.34,1017,85,15.1,0.25,100,10000,2.36,40,3.86,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.08,,2022-10-11,8
2022-10-11 09:00:00,18.61,18.59,1017,79,15.23,0.93,100,10000,2.68,46,4.24,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.04,,2022-10-11,9
2022-10-11 10:00:00,20.01,19.95,1018,72,14.95,1.39,92,10000,2.84,64,4.76,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.01,,2022-10-11,10
2022-10-11 11:00:00,19.45,19.38,1018,74,14.9,2.23,94,10000,3.01,64,4.72,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.01,,2022-10-11,11
2022-10-11 12:00:00,20.09,19.96,1018,69,14.53,2.79,95,10000,2.62,55,3.83,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,,2022-10-11,12
