dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2022-05-15 15:00:00,19.41,19.31,1010,73,14.45,5.36,75,10000,6.81,211,9.31,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.06,,2022-05-15,15
2022-05-15 16:00:00,19.5,19.36,1011,71,14.11,3.71,66,10000,6.94,214,9.33,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.03,,2022-05-15,16
2022-05-15 17:00:00,19.41,19.26,1013,71,14.02,1.91,55,10000,6.67,216,9.05,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.0,,2022-05-15,17
2022-05-15 18:00:00,18.98,18.79,1014,71,13.61,0.72,43,10000,6.09,215,8.65,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.0,,2022-05-15,18
2022-05-15 19:00:00,18.14,18.02,1016,77,14.05,0.17,25,10000,5.48,209,8.31,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.0,,2022-05-15,19
2022-05-15 20:00:00,16.87,16.83,1018,85,14.66,0.0,25,10000,4.81,203,8.67,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.0,,2022-05-15,20
2022-05-15 21:00:00,16.59,16.6,1019,88,14.96,0.0,27,10000,4.53,200,8.59,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.0,,2022-05-15,21
2022-05-15 22:00:00,16.4,16.45,1019,90,15.13,0.0,45,10000,4.34,204,8.41,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0.0,,2022-05-15,22
2022-05-15 23:00:00,16.3,16.36,1019,91,15.11,0.0,56,10000,4.35,201,8.4,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-05-15,23
2022-05-16 00:00:00,16.24,16.3,1019,91,15.09,0.0,64,10000,4.45,203,8.62,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-05-16,0
2022-05-16 01:00:00,16.19,16.27,1019,92,15.08,0.0,100,10000,4.46,206,8.66,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-05-16,1
2022-05-16 02:00:00,16.09,16.18,1018,93,15.32,0.0,100,10000,4.17,205,8.28,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-05-16,2
2022-05-16 03:00:00,16.06,16.2,1018,95,15.43,0.0,100,10000,3.88,201,7.83,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-05-16,3
2022-05-16 04:00:00,16.02,16.16,1018,95,15.37,0.0,100,10000,3.62,198,7.43,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-05-16,4
2022-05-16 05:00:00,16.02,16.16,1018,95,15.43,0.0,96,10000,3.33,190,7.04,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.03,,2022-05-16,5
2022-05-16 06:00:00,16.19,16.32,1019,94,15.46,0.0,92,10000,3.13,177,6.87,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.03,,2022-05-16,6
