dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2022-02-10 15:00:00,16.21,15.53,1022,63,9.17,0.88,0,10000,1.9,269,2.37,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2022-02-10,15
2022-02-10 16:00:00,16.24,15.46,1023,59,8.23,0.39,20,10000,1.67,261,2.07,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,,2022-02-10,16
2022-02-10 17:00:00,15.93,15.12,1024,59,7.94,0.11,40,10000,1.74,256,2.18,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.2,{'1h': 0.24},2022-02-10,17
2022-02-10 18:00:00,15.2,14.34,1025,60,7.5,0.0,60,10000,1.46,294,2.24,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.0,,2022-02-10,18
2022-02-10 19:00:00,14.55,13.65,1026,61,7.13,0.0,80,10000,1.01,326,1.32,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-02-10,19
2022-02-10 20:00:00,14.05,13.1,1027,61,6.87,0.0,100,10000,0.95,335,0.99,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-02-10,20
2022-02-10 21:00:00,13.31,12.39,1027,65,7.05,0.0,100,10000,1.45,319,1.4,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-02-10,21
2022-02-10 22:00:00,13.17,12.29,1027,67,7.42,0.0,100,10000,1.03,340,1.03,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-02-10,22
2022-02-10 23:00:00,12.77,11.88,1027,68,7.24,0.0,100,10000,1.0,57,1.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-02-10,23
2022-02-11 00:00:00,12.36,11.4,1027,67,6.65,0.0,94,10000,1.81,51,1.78,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-02-11,0
