dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,date,hour
2022-09-22 15:00:00,27.55,28.36,1019,55,17.7,3.6,0,10000,3.86,306,3.63,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-09-22,15
2022-09-22 16:00:00,27.41,27.97,1018,52,16.69,1.98,1,10000,4.14,313,4.3,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-09-22,16
2022-09-22 17:00:00,26.85,27.28,1018,50,15.56,0.76,2,10000,3.97,316,4.6,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-09-22,17
2022-09-22 18:00:00,25.43,25.39,1018,52,14.87,0.16,2,10000,3.85,317,5.04,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,2022-09-22,18
2022-09-22 19:00:00,23.41,23.35,1017,59,14.95,0.0,4,10000,3.38,321,5.02,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0,2022-09-22,19
2022-09-22 20:00:00,21.81,21.72,1018,64,14.95,0.0,32,10000,2.69,322,4.01,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0,2022-09-22,20
2022-09-22 21:00:00,21.42,21.34,1018,66,15.09,0.0,33,10000,2.33,319,3.36,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0,2022-09-22,21
2022-09-22 22:00:00,20.96,20.91,1018,69,15.23,0.0,30,10000,2.05,323,3.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0,2022-09-22,22
2022-09-22 23:00:00,20.65,20.6,1018,70,15.22,0.0,32,10000,2.07,327,2.98,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0,2022-09-22,23
2022-09-23 00:00:00,20.27,20.21,1017,71,15.06,0.0,30,10000,1.74,334,2.46,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0,2022-09-23,0
2022-09-23 01:00:00,19.9,19.85,1017,73,15.09,0.0,13,10000,1.75,338,2.56,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2022-09-23,1
2022-09-23 02:00:00,19.6,19.52,1017,73,14.96,0.0,15,10000,1.56,338,2.27,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2022-09-23,2
2022-09-23 03:00:00,19.26,19.17,1017,74,14.79,0.0,18,10000,1.72,340,2.7,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0,2022-09-23,3
2022-09-23 04:00:00,19.0,18.89,1017,74,14.61,0.0,27,10000,1.78,341,3.05,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0,2022-09-23,4
2022-09-23 05:00:00,18.72,18.61,1017,75,14.44,0.0,33,10000,1.72,346,3.14,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0,2022-09-23,5
2022-09-23 06:00:00,18.61,18.51,1017,76,14.56,0.0,43,10000,1.56,346,2.85,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0,2022-09-23,6
2022-09-23 07:00:00,18.51,18.51,1018,80,15.14,0.0,21,10000,2.13,343,5.28,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2022-09-23,7
2022-09-23 08:00:00,19.55,19.52,1018,75,15.17,0.5,26,10000,2.76,352,5.34,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-09-23,8
2022-09-23 09:00:00,21.02,20.8,1018,62,13.67,1.52,42,10000,2.72,352,4.59,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-09-23,9
2022-09-23 10:00:00,22.64,22.32,1019,52,12.36,3.03,56,10000,3.39,350,4.76,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-09-23,10
2022-09-23 11:00:00,24.43,24.05,1018,43,10.93,4.6,55,10000,3.63,347,4.47,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-09-23,11
2022-09-23 12:00:00,25.38,24.99,1018,39,10.61,5.65,50,10000,4.34,341,4.72,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-09-23,12
2022-09-23 13:00:00,25.91,25.55,1017,38,10.47,5.92,18,10000,5.0,337,5.07,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2022-09-23,13
2022-09-23 14:00:00,25.66,25.3,1017,39,10.69,5.07,17,10000,5.89,338,5.9,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2022-09-23,14
2022-09-23 15:00:00,25.27,24.87,1017,39,10.5,3.55,19,10000,6.21,340,6.71,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0,2022-09-23,15
2022-09-23 16:00:00,24.16,23.75,1016,43,10.99,1.69,39,10000,6.58,344,7.49,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-09-23,16
2022-09-23 17:00:00,22.85,22.44,1017,48,11.33,0.64,51,10000,6.23,347,8.11,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-09-23,17
2022-09-23 18:00:00,21.48,21.09,1017,54,12.15,0.13,59,10000,6.41,349,9.25,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-09-23,18
2022-09-23 19:00:00,20.02,19.77,1017,65,13.57,0.0,34,10000,6.1,351,10.8,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0,2022-09-23,19
2022-09-23 20:00:00,19.5,19.41,1018,73,14.86,0.0,43,10000,5.8,352,11.12,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",0,2022-09-23,20
2022-09-23 21:00:00,19.36,19.36,1018,77,15.5,0.0,53,10000,5.71,351,11.76,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2022-09-23,21
2022-09-23 22:00:00,19.37,19.4,1018,78,15.64,0.0,65,10000,5.72,351,11.42,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2022-09-23,22
2022-09-23 23:00:00,19.29,19.34,1018,79,15.81,0.0,72,10000,5.75,349,11.24,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2022-09-23,23
2022-09-24 00:00:00,19.23,19.27,1018,79,15.8,0.0,77,10000,5.75,347,11.01,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0,2022-09-24,0
2022-09-24 01:00:00,19.07,19.1,1017,79,15.54,0.0,100,10000,5.72,345,10.73,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-09-24,1
2022-09-24 02:00:00,19.05,19.02,1017,77,15.18,0.0,100,10000,6.0,344,10.8,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-09-24,2
2022-09-24 03:00:00,19.04,18.96,1017,75,14.79,0.0,100,10000,6.3,345,10.69,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-09-24,3
2022-09-24 04:00:00,18.89,18.71,1016,72,14.03,0.0,100,10000,6.53,347,10.88,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-09-24,4
2022-09-24 05:00:00,18.59,18.36,1016,71,13.62,0.0,100,10000,6.36,346,10.63,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-09-24,5
2022-09-24 06:00:00,18.29,18.03,1016,71,13.31,0.0,100,10000,6.41,347,10.64,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0,2022-09-24,6
2022-09-24 07:00:00,18.28,17.97,1017,69,12.83,0.0,95,10000,6.32,350,10.13,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-09-24,7
2022-09-24 08:00:00,18.94,18.56,1017,64,12.41,0.43,80,10000,6.46,350,9.64,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-09-24,8
2022-09-24 09:00:00,19.52,19.15,1017,62,12.33,1.32,61,10000,7.01,349,9.24,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-09-24,9
2022-09-24 10:00:00,19.98,19.6,1017,60,12.21,2.92,55,10000,7.03,349,9.09,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-09-24,10
2022-09-24 11:00:00,20.84,20.47,1017,57,12.19,4.44,48,10000,7.4,345,9.28,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0,2022-09-24,11
2022-09-24 12:00:00,21.55,21.12,1016,52,11.59,5.46,55,10000,7.75,342,9.42,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0,2022-09-24,12
2022-09-24 13:00:00,22.14,21.69,1016,49,11.17,5.63,90,10000,8.14,341,9.74,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-09-24,13
2022-09-24 14:00:00,22.06,21.57,1015,48,10.62,4.81,95,10000,8.47,341,10.21,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0,2022-09-24,14
