dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2022-03-16 15:00:00,13.82,13.24,1010,76,9.67,2.66,75,10000,9.05,350,12.43,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.04,,2022-03-16,15
2022-03-16 16:00:00,14.09,13.51,1011,75,9.73,1.28,64,10000,9.23,351,13.27,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.24,{'1h': 0.12},2022-03-16,16
2022-03-16 17:00:00,14.04,13.43,1012,74,9.48,0.49,53,10000,9.82,348,15.86,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.08,,2022-03-16,17
2022-03-16 18:00:00,13.55,12.92,1014,75,9.21,0.1,46,10000,9.59,354,16.8,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.09,,2022-03-16,18
2022-03-16 19:00:00,12.84,12.22,1015,78,9.1,0.0,93,10000,9.37,353,16.83,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.17,,2022-03-16,19
2022-03-16 20:00:00,12.61,11.94,1017,77,8.92,0.0,99,10000,7.94,355,15.58,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.17,,2022-03-16,20
2022-03-16 21:00:00,12.84,12.14,1017,75,8.85,0.0,86,10000,6.29,356,12.61,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.11,,2022-03-16,21
2022-03-16 22:00:00,12.72,12.01,1018,75,8.65,0.0,78,10000,5.69,348,10.69,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.1,,2022-03-16,22
2022-03-16 23:00:00,12.59,11.89,1018,76,8.76,0.0,82,10000,5.53,345,10.36,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.06,,2022-03-16,23
2022-03-17 00:00:00,12.48,11.77,1018,76,8.63,0.0,85,10000,4.8,347,9.86,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.02,,2022-03-17,0
2022-03-17 01:00:00,12.07,11.34,1017,77,8.46,0.0,100,10000,4.68,351,9.59,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-03-17,1
