dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2021-12-25 15:00:00,15.14,14.8,1005,80,11.72,0.78,75,10000,8.32,304,13.2,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.0,,2021-12-25,15
2021-12-25 16:00:00,15.04,14.71,1006,81,11.81,0.31,76,10000,7.52,311,12.79,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.0,,2021-12-25,16
2021-12-25 17:00:00,14.66,14.35,1007,83,11.81,0.0,78,10000,6.37,315,11.43,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.0,,2021-12-25,17
2021-12-25 18:00:00,14.16,13.85,1008,85,11.68,0.0,81,10000,5.02,316,9.76,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2021-12-25,18
2021-12-25 19:00:00,13.59,13.28,1010,87,11.47,0.0,94,10000,3.7,320,8.28,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2021-12-25,19
2021-12-25 20:00:00,12.81,12.5,1011,90,11.39,0.0,99,10000,2.22,308,5.21,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2021-12-25,20
2021-12-25 21:00:00,12.61,12.3,1012,91,11.37,0.0,99,10000,2.03,274,2.88,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2021-12-25,21
2021-12-25 22:00:00,12.65,12.37,1012,92,11.64,0.0,99,10000,1.64,259,1.93,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2021-12-25,22
2021-12-25 23:00:00,12.71,12.49,1013,94,11.96,0.0,99,10000,1.65,246,1.87,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2021-12-25,23
2021-12-26 00:00:00,12.76,12.57,1013,95,12.26,0.0,99,10000,2.07,228,2.95,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2021-12-26,0
2021-12-26 01:00:00,13.04,12.88,1013,95,12.58,0.0,100,10000,2.27,222,4.51,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2021-12-26,1
2021-12-26 02:00:00,13.31,13.18,1013,95,12.82,0.0,100,10000,2.54,210,5.87,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2021-12-26,2
2021-12-26 03:00:00,13.25,13.14,1013,96,12.83,0.0,100,10000,2.69,214,7.04,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2021-12-26,3
2021-12-26 04:00:00,13.57,13.46,1013,95,13.11,0.0,100,10000,3.48,195,7.89,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2021-12-26,4
2021-12-26 05:00:00,13.43,13.34,1013,96,13.14,0.0,100,10000,3.6,194,8.19,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2021-12-26,5
2021-12-26 06:00:00,13.72,13.68,1012,97,13.48,0.0,100,10000,4.19,195,8.91,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2021-12-26,6
2021-12-26 07:00:00,14.14,14.14,1013,97,13.84,0.0,100,10000,4.39,200,9.33,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2021-12-26,7
2021-12-26 08:00:00,14.15,14.15,1013,97,13.88,0.0,99,10000,4.44,202,9.75,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,,2021-12-26,8
2021-12-26 09:00:00,14.69,14.72,1013,96,14.29,0.13,99,10000,4.98,203,10.4,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,,2021-12-26,9
2021-12-26 10:00:00,15.0,15.06,1014,96,14.67,0.33,99,6964,5.23,207,10.77,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.0,,2021-12-26,10
2021-12-26 11:00:00,15.35,15.47,1014,97,15.06,0.6,100,6879,5.3,205,11.13,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.2,{'1h': 0.11},2021-12-26,11
2021-12-26 12:00:00,15.92,16.05,1014,95,15.41,0.81,100,8348,5.71,215,11.72,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.2,{'1h': 0.17},2021-12-26,12
2021-12-26 13:00:00,16.55,16.69,1013,93,15.64,1.7,100,10000,6.07,231,11.37,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.43,{'1h': 0.11},2021-12-26,13
2021-12-26 14:00:00,16.66,16.78,1012,92,15.63,1.35,100,10000,5.88,234,11.14,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.64,{'1h': 0.13},2021-12-26,14
2021-12-26 15:00:00,16.39,16.51,1012,93,15.55,0.81,100,10000,5.32,233,11.09,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.6,{'1h': 0.11},2021-12-26,15
2021-12-26 16:00:00,16.01,16.15,1012,95,15.49,0.2,100,10000,4.49,223,10.66,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.64,,2021-12-26,16
2021-12-26 17:00:00,15.95,16.08,1013,95,15.4,0.0,100,10000,5.5,230,11.64,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.64,{'1h': 0.16},2021-12-26,17
2021-12-26 18:00:00,15.91,15.98,1013,93,15.11,0.0,100,10000,5.99,233,12.45,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.68,{'1h': 0.11},2021-12-26,18
2021-12-26 19:00:00,16.13,16.15,1014,90,14.76,0.0,100,10000,6.49,238,12.77,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.84,{'1h': 0.16},2021-12-26,19
2021-12-26 20:00:00,16.15,16.01,1014,84,13.72,0.0,100,10000,5.92,239,12.3,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.68,,2021-12-26,20
2021-12-26 21:00:00,16.03,15.88,1013,84,13.53,0.0,100,10000,5.63,227,12.35,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.45,,2021-12-26,21
2021-12-26 22:00:00,15.57,15.45,1013,87,13.72,0.0,99,10000,6.05,225,12.91,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.29,,2021-12-26,22
2021-12-26 23:00:00,15.41,15.36,1014,90,14.07,0.0,93,10000,7.16,237,14.05,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.12,,2021-12-26,23
2021-12-27 00:00:00,15.74,15.75,1014,91,14.47,0.0,94,10000,7.02,240,13.59,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.12,,2021-12-27,0
2021-12-27 01:00:00,15.48,15.51,1013,93,14.67,0.0,100,10000,6.53,241,13.19,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.18,,2021-12-27,1
2021-12-27 02:00:00,15.4,15.48,1014,95,14.95,0.0,100,10000,6.22,244,13.13,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.25,,2021-12-27,2
2021-12-27 03:00:00,15.58,15.62,1014,93,14.77,0.0,100,10000,6.15,252,12.56,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.37,{'1h': 0.11},2021-12-27,3
2021-12-27 04:00:00,15.24,15.27,1014,94,14.59,0.0,76,10000,5.78,252,11.77,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.38,,2021-12-27,4
2021-12-27 05:00:00,14.97,14.98,1015,94,14.29,0.0,68,10000,5.14,256,11.03,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.23,,2021-12-27,5
2021-12-27 06:00:00,14.63,14.6,1015,94,13.94,0.0,58,10000,4.18,250,9.68,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.16,,2021-12-27,6
2021-12-27 07:00:00,14.43,14.41,1016,95,13.85,0.0,13,10000,4.13,251,9.94,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",0.0,,2021-12-27,7
2021-12-27 08:00:00,14.27,14.23,1016,95,13.68,0.0,12,10000,4.02,244,9.47,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,,2021-12-27,8
2021-12-27 09:00:00,14.67,14.65,1017,94,13.95,0.27,11,10000,3.77,250,8.88,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,,2021-12-27,9
2021-12-27 10:00:00,15.51,15.44,1018,89,13.95,0.8,9,10000,4.27,243,8.21,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2021-12-27,10
2021-12-27 11:00:00,16.14,15.98,1018,83,13.56,1.46,8,10000,4.92,248,7.92,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2021-12-27,11
2021-12-27 12:00:00,16.54,16.34,1018,80,13.38,1.95,8,10000,5.37,240,7.93,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2021-12-27,12
2021-12-27 13:00:00,16.71,16.5,1018,79,13.28,2.0,0,10000,5.72,239,8.38,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2021-12-27,13
2021-12-27 14:00:00,16.67,16.46,1018,79,13.27,1.59,0,10000,6.22,239,9.2,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2021-12-27,14
