dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,date,hour
2022-01-28 15:00:00,16.85,15.69,1021,42,3.87,1.11,0,10000,5.06,95,7.01,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,2022-01-28,15
2022-01-28 16:00:00,16.79,15.65,1022,43,4.15,0.5,4,10000,4.48,78,6.64,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,2022-01-28,16
2022-01-28 17:00:00,16.29,15.15,1023,45,4.35,0.12,6,10000,4.29,63,7.71,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,2022-01-28,17
2022-01-28 18:00:00,14.99,13.8,1024,48,4.08,0.0,7,10000,4.23,60,9.26,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-01-28,18
2022-01-28 19:00:00,13.62,12.34,1026,50,3.4,0.0,0,10000,4.08,58,9.44,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-01-28,19
2022-01-28 20:00:00,11.75,10.36,1027,53,2.8,0.0,0,10000,3.74,47,9.16,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-01-28,20
2022-01-28 21:00:00,11.0,9.49,1028,51,1.58,0.0,0,10000,3.78,49,9.99,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-01-28,21
2022-01-28 22:00:00,10.54,8.93,1028,49,0.47,0.0,0,10000,3.57,52,9.69,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-01-28,22
2022-01-28 23:00:00,10.03,8.34,1028,48,-0.14,0.0,0,10000,3.37,54,7.92,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-01-28,23
2022-01-29 00:00:00,9.5,7.68,1028,49,-0.51,0.0,0,10000,3.41,47,7.17,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-01-29,0
2022-01-29 01:00:00,9.06,7.06,1028,48,-1.06,0.0,0,10000,3.57,46,7.35,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-01-29,1
2022-01-29 02:00:00,8.77,6.68,1028,46,-1.91,0.0,0,10000,3.63,47,7.65,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,2022-01-29,2
