dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2022-03-25 15:00:00,16.36,15.75,1008,65,9.77,2.77,20,10000,5.55,75,6.32,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.28,{'1h': 0.11},2022-03-25,15
2022-03-25 16:00:00,16.2,15.6,1009,66,9.85,1.6,35,10000,5.02,63,6.96,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.33,,2022-03-25,16
2022-03-25 17:00:00,15.81,15.22,1010,68,9.92,0.64,50,10000,4.65,57,7.79,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.37,,2022-03-25,17
2022-03-25 18:00:00,15.54,14.98,1010,70,10.1,0.15,66,10000,4.55,61,8.14,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.37,,2022-03-25,18
2022-03-25 19:00:00,14.67,14.1,1012,73,9.89,0.0,74,10000,4.59,66,8.99,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.2,,2022-03-25,19
2022-03-25 20:00:00,13.5,12.99,1013,80,10.36,0.0,80,10000,4.52,71,9.22,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.19,,2022-03-25,20
2022-03-25 21:00:00,12.72,12.21,1014,83,10.15,0.0,73,10000,4.27,69,9.43,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.15,,2022-03-25,21
2022-03-25 22:00:00,12.17,11.64,1014,84,9.9,0.0,76,10000,3.68,71,9.14,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.11,,2022-03-25,22
2022-03-25 23:00:00,11.73,11.18,1014,85,9.58,0.0,81,10000,3.35,71,9.23,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.07,,2022-03-25,23
2022-03-26 00:00:00,11.41,10.83,1014,85,9.21,0.0,83,10000,3.74,69,9.57,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.07,,2022-03-26,0
