dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2022-06-03 15:00:00,19.32,19.11,1011,69,13.5,6.0,40,10000,6.65,217,8.53,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.49,,2022-06-03,15
2022-06-03 16:00:00,19.5,19.28,1012,68,13.44,3.89,35,10000,6.13,223,7.93,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.28,,2022-06-03,16
2022-06-03 17:00:00,19.48,19.26,1012,68,13.42,2.09,29,10000,5.7,224,7.45,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.24,,2022-06-03,17
2022-06-03 18:00:00,19.16,18.99,1013,71,13.78,0.84,22,10000,5.6,225,7.45,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.24,,2022-06-03,18
2022-06-03 19:00:00,18.39,18.24,1013,75,13.88,0.22,10,10000,5.22,226,7.36,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2022-06-03,19
2022-06-03 20:00:00,17.21,17.15,1014,83,14.66,0.0,4,10000,4.43,227,7.56,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-06-03,20
2022-06-03 21:00:00,16.8,16.81,1015,87,14.83,0.0,4,10000,3.84,226,6.97,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-06-03,21
2022-06-03 22:00:00,16.5,16.5,1015,88,14.86,0.0,6,10000,3.36,219,6.33,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-06-03,22
2022-06-03 23:00:00,16.28,16.29,1015,89,14.66,0.0,7,10000,3.37,219,6.56,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-06-03,23
2022-06-04 00:00:00,16.06,16.05,1015,89,14.43,0.0,7,10000,3.37,218,6.7,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-06-04,0
2022-06-04 01:00:00,15.84,15.78,1015,88,14.28,0.0,6,10000,3.48,214,7.07,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.21,,2022-06-04,1
2022-06-04 02:00:00,15.73,15.68,1014,89,14.25,0.0,4,10000,3.4,209,7.03,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.21,,2022-06-04,2
2022-06-04 03:00:00,15.57,15.56,1014,91,14.36,0.0,3,10000,3.22,206,6.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.21,,2022-06-04,3
2022-06-04 04:00:00,15.47,15.47,1014,92,14.48,0.0,5,10000,3.06,202,6.35,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.25,,2022-06-04,4
2022-06-04 05:00:00,15.33,15.35,1015,93,14.46,0.0,6,10000,2.75,196,5.99,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.32,{'1h': 0.11},2022-06-04,5
2022-06-04 06:00:00,15.57,15.58,1015,92,14.57,0.14,6,10000,2.59,190,5.97,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.36,,2022-06-04,6
2022-06-04 07:00:00,16.8,16.78,1015,86,14.68,0.62,3,10000,3.42,196,5.67,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.53,{'1h': 0.1},2022-06-04,7
2022-06-04 08:00:00,17.95,17.84,1016,78,14.39,1.64,5,10000,3.76,204,5.2,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.42,,2022-06-04,8
2022-06-04 09:00:00,18.9,18.75,1016,73,14.24,3.27,13,10000,4.2,215,5.38,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.42,{'1h': 0.12},2022-06-04,9
2022-06-04 10:00:00,19.89,19.68,1016,67,13.9,5.66,16,10000,4.78,216,5.74,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.58,,2022-06-04,10
2022-06-04 11:00:00,20.68,20.45,1017,63,13.66,7.62,18,10000,5.24,221,6.12,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.53,,2022-06-04,11
2022-06-04 12:00:00,21.07,20.85,1017,62,13.59,8.85,18,10000,5.5,227,6.19,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.45,,2022-06-04,12
2022-06-04 13:00:00,21.32,21.07,1017,60,13.62,9.18,19,10000,5.64,235,6.24,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,,2022-06-04,13
2022-06-04 14:00:00,21.49,21.26,1017,60,13.56,8.19,20,10000,5.29,240,5.81,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,,2022-06-04,14
2022-06-04 15:00:00,21.4,21.16,1017,60,13.54,6.35,19,10000,5.02,244,5.33,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,,2022-06-04,15
2022-06-04 16:00:00,21.27,21.02,1017,60,13.49,4.15,19,10000,4.46,255,4.7,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,,2022-06-04,16
2022-06-04 17:00:00,20.98,20.75,1018,62,13.56,2.22,19,10000,4.36,268,4.52,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,,2022-06-04,17
2022-06-04 18:00:00,20.18,19.95,1018,65,13.75,0.9,17,10000,4.58,284,4.78,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,,2022-06-04,18
2022-06-04 19:00:00,18.99,18.82,1019,72,14.03,0.22,5,10000,4.66,299,5.58,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2022-06-04,19
2022-06-04 20:00:00,17.73,17.62,1019,79,14.42,0.0,3,10000,4.34,311,6.59,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-06-04,20
2022-06-04 21:00:00,17.31,17.24,1020,82,14.49,0.0,3,10000,3.31,323,5.93,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-06-04,21
2022-06-04 22:00:00,17.0,16.95,1020,84,14.61,0.0,2,10000,3.1,316,5.73,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-06-04,22
2022-06-04 23:00:00,16.77,16.75,1020,86,14.73,0.0,4,10000,3.29,320,6.59,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-06-04,23
2022-06-05 00:00:00,16.58,16.59,1020,88,14.79,0.0,10,10000,3.38,320,7.05,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-06-05,0
2022-06-05 01:00:00,16.36,16.35,1020,88,14.71,0.0,1,10000,3.58,325,7.69,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-06-05,1
2022-06-05 02:00:00,16.13,16.12,1020,89,14.44,0.0,1,10000,3.27,334,7.64,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-06-05,2
2022-06-05 03:00:00,15.79,15.75,1020,89,14.31,0.0,1,10000,3.01,335,7.4,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-06-05,3
2022-06-05 04:00:00,15.52,15.48,1020,90,14.21,0.0,1,10000,3.1,342,7.76,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",0.0,,2022-06-05,4
