dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2022-11-02 15:00:00,19.74,19.31,1021,59,11.51,1.51,0,10000,1.71,302,1.58,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0.0,,2022-11-02,15
2022-11-02 16:00:00,19.39,18.87,1021,57,10.66,0.66,20,10000,1.98,316,1.8,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",0.0,,2022-11-02,16
2022-11-02 17:00:00,18.68,18.12,1021,58,10.26,0.18,40,10000,1.81,315,2.21,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",0.0,,2022-11-02,17
2022-11-02 18:00:00,17.59,17.0,1021,61,9.99,0.0,59,10000,1.73,330,2.46,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-11-02,18
2022-11-02 19:00:00,16.96,16.3,1022,61,9.4,0.0,80,10000,1.46,312,1.72,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.0,,2022-11-02,19
2022-11-02 20:00:00,16.26,15.53,1022,61,9.03,0.0,100,10000,1.48,311,1.69,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-11-02,20
2022-11-02 21:00:00,16.2,15.52,1022,63,9.4,0.0,100,10000,1.56,290,2.04,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-11-02,21
2022-11-02 22:00:00,16.18,15.55,1022,65,9.8,0.0,100,10000,2.17,279,3.1,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-11-02,22
2022-11-02 23:00:00,16.13,15.57,1022,68,10.4,0.0,100,10000,2.98,275,4.52,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-11-02,23
2022-11-03 00:00:00,16.12,15.59,1022,69,10.72,0.0,100,10000,3.24,269,5.23,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-11-03,0
2022-11-03 01:00:00,15.93,15.43,1022,71,10.87,0.0,98,10000,3.33,258,5.85,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-11-03,1
2022-11-03 02:00:00,15.97,15.45,1021,70,10.9,0.0,99,10000,3.37,247,6.09,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-11-03,2
2022-11-03 03:00:00,16.22,15.73,1021,70,11.13,0.0,99,10000,3.98,253,7.09,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-11-03,3
2022-11-03 04:00:00,16.29,15.88,1021,73,11.73,0.0,100,10000,4.23,248,7.46,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-11-03,4
2022-11-03 05:00:00,16.47,16.16,1021,76,12.43,0.0,100,10000,4.22,249,7.7,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.0,,2022-11-03,5
2022-11-03 06:00:00,16.45,16.27,1021,81,13.45,0.0,100,10000,4.19,247,8.03,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.31,{'1h': 0.11},2022-11-03,6
2022-11-03 07:00:00,16.48,16.38,1021,84,14.15,0.0,100,10000,3.86,245,7.78,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.69,{'1h': 0.17},2022-11-03,7
2022-11-03 08:00:00,16.58,16.59,1022,88,14.76,0.0,100,10000,3.92,241,7.62,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.81,{'1h': 0.22},2022-11-03,8
2022-11-03 09:00:00,16.68,16.78,1022,91,15.53,0.13,100,10000,3.86,239,7.63,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.89,{'1h': 0.17},2022-11-03,9
