dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,wind_gust,weather,pop,rain,date,hour
2023-01-07 15:00:00,15.92,16.07,1020,96,15.28,0.32,75,10000,7.39,230,12.25,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",0.96,{'1h': 0.58},2023-01-07,15
2023-01-07 16:00:00,15.76,15.87,1020,95,14.96,0.21,80,10000,6.76,237,11.85,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",0.79,,2023-01-07,16
2023-01-07 17:00:00,15.56,15.63,1020,94,14.6,0.0,85,10000,6.34,240,11.69,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",0.79,,2023-01-07,17
2023-01-07 18:00:00,15.34,15.36,1021,93,14.22,0.0,90,10000,5.87,243,11.56,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.99,{'1h': 0.89},2023-01-07,18
2023-01-07 19:00:00,15.06,15.05,1021,93,13.94,0.0,95,10000,5.59,248,11.11,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.97,{'1h': 0.32},2023-01-07,19
2023-01-07 20:00:00,14.74,14.7,1022,93,13.97,0.0,100,10000,4.5,247,9.79,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",1.0,{'1h': 0.26},2023-01-07,20
2023-01-07 21:00:00,14.62,14.59,1022,94,13.84,0.0,100,10000,4.6,242,9.96,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",1.0,{'1h': 0.17},2023-01-07,21
2023-01-07 22:00:00,14.63,14.6,1021,94,13.99,0.0,100,10000,5.05,238,10.57,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",0.76,,2023-01-07,22
2023-01-07 23:00:00,14.83,14.85,1021,95,14.21,0.0,100,10000,5.48,236,10.93,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.96,{'1h': 0.15},2023-01-07,23
2023-01-08 00:00:00,14.99,14.97,1021,93,14.12,0.0,100,10000,6.29,230,12.18,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.96,{'1h': 0.28},2023-01-08,0
2023-01-08 01:00:00,15.04,15.05,1020,94,14.42,0.0,100,10000,6.76,233,12.62,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.64,{'1h': 0.1},2023-01-08,1
2023-01-08 02:00:00,15.19,15.22,1020,94,14.51,0.0,100,10000,7.35,242,13.54,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.6,{'1h': 0.27},2023-01-08,2
2023-01-08 03:00:00,15.27,15.31,1020,94,14.62,0.0,100,10000,7.68,237,13.88,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.57,{'1h': 0.22},2023-01-08,3
2023-01-08 04:00:00,15.35,15.37,1019,93,14.54,0.0,100,10000,7.97,239,14.13,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.58,{'1h': 0.19},2023-01-08,4
2023-01-08 05:00:00,15.31,15.35,1019,94,14.58,0.0,100,10000,8.11,241,14.33,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",0.62,{'1h': 0.28},2023-01-08,5
